,id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,accurate_date,image_width,image_height
5039,001ALA011003,Avenida Rio Branco,"Vista geral da Avenida Rio Branco (antiga Avenida Central, até 1912), em direção à Praça Mauá. À esquerda, na altura da bifurcação com a Rua Miguel Couto (antiga dos Ourives), esquina da Rua do Rosário, está a Igreja de Nossa Senhora da Conceição e Boa Morte. Projetada pelo brigadeiro português José Fernandes Pinto Alpoim, levou longos 100 anos para ser concluída: iniciada em 1735, só foi definitivamente terminada em 1835. À direita, no primeiro plano, na esquina com a Rua do Ouvidor, o magazine Colombo, primeira casa comercial da avenida. No mesmo lado, entre as duas torres, a cúpula da Igreja da Candelária.",José dos Santos Affonso,,1915-01-01,1921-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 21,9 x 15,9 cm; sp: 22,2 x 16,2 cm",Centro,False,"15,9","21,9"
5040,001ALA011002,Teatro Municipal,"O Teatro Municipal do Rio de Janeiro foi inaugurado em 14 de julho de 1909, 4 anos e meio após o início de sua construção, nos primeiros dias de janeiro de 1905. Projetado pelo engenheiro Francisco de Oliveira Passos, filho do prefeito do Rio, Francisco Pereira Passos (1836 - 1913), e por Albert Guilberg, foi inspirado no Teatro da Ópera de Paris. O prédio é um dos mais bonitos e imponentes da cidade e sua história mistura-se com a trajetória cultural do Brasil. Artistas de renome como os irmãos Rodolfo Bernardelli (1852 – 1931) e Henrique Bernardelli (1857 – 1936), Eliseu Visconti (1866 – 1944) e Rodolfo Amoedo (1857 – 1941) participaram da decoração do teatro. Considerado uma das mais importantes salas de espetáculos da América do Sul, ao longo de seus 108 anos recebeu grandes artistas nacionais e internacionais, como as cantoras Bidu Sayão (1902 – 1999), Maria Callas (1923 – 1977) e Renalta Tebaldi (1922 – 2004); os maestros Arturo Toscanini (1867 – 1957), Igor Stravinsky (1882 – 1971) e Heitor Villa-Lobos (1887 – 1959); a atriz Sarah Bernhardt (1844 – 1923) e os bailarinos Margot Fonteyn (1919 – 1991), Rudolf Nureyev (1938 – 1993), Ana Botafogo (1957-) e Mikhail Baryshnikov (1948-); além de importantes personalidades como o papa Francisco (1936-) e o ex-presidente dos Estados Unidos, Barack Obama (1961-).
À direita a Avenida Rio Branco (antiga Avenida Central) e, à esquerda, edificações nas faldas do Morro de Santo Antonio.",José dos Santos Affonso,,1915-01-01,1921-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 15,8 x 22,0 cm; sp: 16,3 x 22,4 cm",Cinelândia,False,"22,0","15,8"
5041,001ALA011001,Palácio Monroe,"Palácio Monroe, inaugurado em 1906 no final da Avenida Central (atual Avenida Rio Branco) para sede da Conferência Pan-Americana do Rio de Janeiro. Reprodução, com aproveitamento parcial de material original do Pavilhão Brasileiro na Exposição Internacional de 1904 em St.Louis (EUA), que recebeu o grande prêmio do júri da exposição. Projeto de uma  comissão chefiada pelo general engenheiro Francisco Marcelino de Souza  Aguiar. Utilizado inicialmente para exposições, em 1914, funcionou temporariamente como Câmara dos Deputados e,em 1922, serviu de sede para a Comissão Executiva da Exposição do Centenário da Independência do Brasil. Entre 1925 e 1960, funcionou como Senado Federal. Foi demolido na década de 1970. No primeiro plano, à esquerda, parte do Edifício Lafond, um dos primeiros prédios de apartamentos da cidade, na esquina com a Rua Santa Luzia. À direita do palácio está o Passeio Público. Ao fundo, à esquerda, o Outeiro da Glória e, à direita, os morros de Santa Teresa (à frente) e Nova Cintra (atrás).",José dos Santos Affonso,,1915-01-01,1921-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 15,8 x 21,6 cm; sp: 16,1 x 21,9 cm",Avenida Rio Branco; Centro,False,"21,6","15,8"
5042,001AF001001,Copacabana,,José dos Santos Affonso,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,GELATINA/ Prata,"i: 7,9 x 12,8 cm; sp: 8,7 x 13,7 cm",Copacabana,False,"12,8","7,9"
5043,001AE001003,Vista da baía de Guanabara,Panorama da cidade do Rio com Pão de Açúcar ao fundo.,,,1906-01-01,1916-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,FOTOGRAVURA/ Pigmento,"i: 18,3 x 40,9 cm / sp: 22,4 x 43,2 cm / ss: 29,9 x 46,5 cm",Botafogo,False,"40,9","18,3"
5044,001AE001002,Praia de Botafogo e Corcovado,Vista da praia de Botafogo com Pão de Açúcar e pedra da Gávea ao fundo.,,,1906-01-01,1916-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,FOTOGRAVURA/ Pigmento,"i: 17,3 x 25,8 cm / sp: 20,2 x 30 cm / ss: 27,9 x 37,7 cm",Botafogo,False,"25,8","17,3"
5045,001AE001001,Palácio Monroe,Vista do Palácio Monroe com morro da Glória ao fundo.,,,1906-01-01,1916-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,FOTOGRAVURA/ Pigmento,"i: 17,3 x 23,6 cm / sp: 20 x 30 cm / ss: 27,7 x 37,6 cm",Centro,False,"23,6","17,3"
5046,001ACL019096,Ilha D'Agua,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Marc Ferrez,,1885-01-01,1895-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 14,5 x 21,7 cm; sp: 16,0 x 21,7 cm",Ilha D'Agua,False,"21,7","14,5"
5047,001ACL019093,Passeio Público,"Localizado no Centro histórico do Rio de Janeiro, entre a Lapa e a Cinelândia, o Passeio Público é o primeiro parque ajardinado do Brasil, e foi concebido por um dos maiores artistas do período colonial brasileiro: Mestre Valentim da Fonseca e Silva. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:18,9 x 24,0 cm",Centro,False,,
5048,001ACL019078,Fazenda de Quititto,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1868-01-01,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 18,7 x 23,9 cm",Jacarepaguá,True,"23,9","18,7"
5049,001ACL019073,"Aquidaban, navio da Marinha Imperial","Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Marc Ferrez,,1885-01-01,1895-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 11,3 x 17,1 cm; sp: 12,7 x 17,1 cm",Baia da Guanabara,False,"17,1","11,3"
5050,001ACL019072,Aléia das Palmeiras,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 24,0 x 18,9 cm",Jardim Botânico,False,"18,9","24,0"
5051,001ACL019071,Reprodução de desenho,"Notação manuscrita à lápis no suporte secundário: F. Keller
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,,,False,,
5052,001ACL019070,Reprodução de desenho,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,,,False,,
5053,001ACL019069,Largo em São Domingos,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1861-01-01,1871-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,0 x 37,0 cm",Boa Viagem,False,"37,0","27,0"
5054,001ACL019066,Cascatinha da Tijuca,"Cascatinha da Tijuca (anteriormente conhecida como Cascatinha Taunay), localizada no Parque Nacional da Tijuca, a maior floresta urbana do mundo, na qual está inserida a Floresta da Tijuca. A Tijuca foi uma das áreas em que os primeiros colonizadores estabeleceram suas lavouras de café ou engenhos de açúcar, como o governador Salvador Correia de Sá. Por volta da década de 1850, o major Manuel Archer foi incumbido de reflorestar a área, em grande parte devastada pelas lavouras, começando aí a formação do parque. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 23,9 x 18,7 cm",Tijuca,False,"18,7","23,9"
5055,001ACL019059,Largo do Paço visto do morro do Castelo,"Conhecido no século XIX ora como Largo do Paço, ora como Praça D. Pedro II, o logradouro abriga prédios importantes da arquitetura brasileira, como o Paço Imperial, o convento do Carmo, a Capela Imperial e a Igreja de Nossa Senhora do Carmo. Depois da proclamação da República passou a chamar-se Praça 15 de Novembro. Um dos destaques da praça é o Chafariz da Pirâmide, mandado construir por Gomes Freire de Andrade, o Conde de Bobadela, em 1747, só ficando pronto em 1752. Foi removido para junto do cais construído no vice-reinado de D. Luís de Vasconcelos e Souza, por volta de 1779, e passou por uma reforma feita por Mestre Valentim, que acrescentou adornos novos e mais vistosos (como as armas do vice-rei e a inscrição latina numa lápide). Pelo chafariz jorrava água fresca da fonte da Carioca para o povo e marinheiros.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,1 x 37,4 cm",Centro,False,"37,4","27,1"
5056,001ACL019053,Praia de Botafogo,"Bairro tradicional do Rio desde o século XIX, Botafogo cresceu muito depois de1880, estimulado pela inauguração dos bondes e abertura de novas ruas. A Praia de Botafogo foi primeiro chamada pelos franceses de ""Le Lac"" - o Lago. Por volta de 1641 passou a chamar-se Praia de Botafogo por causa de João de Souza Botafogo, que ali manteve residência depois que chegou ao Brasil fugindo de perseguições políticas em Portugal. Até o século XVIII o bairro era praticamente inabitado, e eram dois os caminhos que levavam à Praia: o Caminho Velho, atual Rua Senador Vergueiro, e o Caminho Novo, atual Rua Marquês de Abrantes. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1861-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 37,7 cm",Botafogo,False,"37,7","27,4"
5057,001ACL019043,Morro do Senado,"Vista de casario (na atual rua Riachuelo) entre a sinuosa rua Monte Alegre, em Santa Teresa, e o morro do Senado (área da atual praça da Cruz Vermelha). 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 37,8 cm",Santa Teresa,False,"37,8","27,4"
5058,001ACL019042,Ìndios em frente a casa de pau à pique,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 18,9 x 23,9 cm",,False,"23,9","18,9"
5059,001ACL019037,Vista da Praia Grande,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1861-01-01,1871-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 26,8 x 38,8 cm",Centro,False,"38,8","26,8"
5060,001ACL019034,Estátua de D. Pedro I,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 18,1 x 23,8 cm",Praça da Constituição,False,"23,8","18,1"
5061,001ACL019030,Vista do bairro portuário da Gamboa,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 38,4 cm",Gamboa,False,"38,4","27,4"
5062,001ACL019029,Vista de Aterro e Fábrica de Gás,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 39,0 cm",,False,"39,0","27,4"
5063,001ACL019026,Vista do Saco da Gamboa,"Vista do Saco da Gamboa, vendo-se à direita o Mercado da Harmonia e, ao fundo, o Morro da Conceição. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,1 x 37,0 cm",Gamboa,False,"37,0","27,1"
5064,001ACL019019,Templo da Vitória,"Monumento comemorativo do final da Guerra do Paraguai. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1870-01-01,1870-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 40,2 cm",Campo de Santana,True,"40,2","27,4"
5065,001ACL019018,Cascata Grande,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 18,6 x 23,8 cm",Tijuca,False,"23,8","18,6"
5066,001ACL019017,Quititto,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,1869-01-01,1869-01-01,1869-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 37,6 cm",Centro,True,"37,6","27,4"
5067,001ACL019016,Largo dos Leões,"Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,,1889-01-01,1899-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 23,9 x 18,3 cm",Botafogo,False,"18,3","23,9"
5068,001ACL019014,Ilha de Boa Viagem,"A Ilha da Boa Viagem localiza-se no interior da baía de Guanabara, na cidade de Niterói, estado do Rio de Janeiro, no Brasil. É ocupada pela Capela de Nossa Senhora da Boa Viagem, sobranceira às águas da Guanabara, erguida no século XVIII, no ponto mais elevado da ilha, pelo Provedor da Fazenda Real, Diogo Carvalho da Fontoura, fruto de uma promessa, em agradecimento por uma graça recebida. O dia da padroeira era festejado na capela votiva com celebração de missa e romaria tanto por marinheiros quanto por viajantes.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,1866-01-01,1866-01-01,1866-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 38,2 cm",Baía de Guanabra,True,"38,2","27,4"
5069,001ACL019009,"Vista da região central da cidade, a partir do Morro do Livramento.","Pode-se ver o Quartel, a Estação da Central do Brasil e o Campo da Aclamação. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,5 x 40,0 cm",Centro,False,"40,0","27,5"
5070,001ACL019007,"Vista  de Casario, morro e barcos","Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,0 x 36,8 cm",,False,"36,8","27,0"
5071,001ACL019005,"Palácio Nova Friburgo, Atual Museu da República","O atual Museu da República está sediado em um prédio construído para servir de residência ao  Barão de Nova Friburgo, Antônio Clemente Pinto, comerciante e fazendeiro de café. A construção, iniciada em 1858, foi concluída nove anos depois. Mais tarde, com o advento da República, em 1897, o palacete tornou-se o símbolo da República brasileira ao servir de sede do Poder Executivo e palácio presidencial, logo sendo conhecido com Palácio do Catete. 
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1861-01-01,1871-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 18,9 x 24,0 cm",Catete,False,"24,0","18,9"
5072,001ACL019004,Cais Pharoux e adjacências,"Vista panorâmica da marinha da cidade, a partir da ilha das Cobras. Vê-se a igreja da Candelária, com a cúpula ainda em construção.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,4 x 40,2 cm",Ilha das Cobras,False,"40,2","27,4"
5073,001ACL019003,Vista panorâmica do Centro,"Vista do Centro do Rio de Janeiro, da Ponta do Calabouço à Alfândega, a partir da Ilha das Cobras.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 27,5 x 40,1 cm",Centro,False,"40,1","27,5"
5074,001ACL019001,"Palácio Nova Friburgo, atual Palácio do Catete","O palácio foi construído para residência do Barão de Nova Friburgo e sua família, entre 1866 e 1890, quando tornou-se o Palácio do Catete, residência dos presidentes republicanos, entre 1897 e 1960. Atualmente, ali funciona o Museu da República.
Integra o ""Álbum da Família Leuzinger"" formado por 162 itens diversos.",Anônimo,1866-01-01,1866-01-01,1866-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 17,6 x 22,5 cm; ss: 29,4 x 35,5 cm",Catete,True,"22,5","17,6"
5075,001ACL018004,Vista de Botafogo,,Georges Leuzinger,,1965-01-01,1975-01-01,FOTOGRAFIA/ Papel,FOTOGRAVURA/ Pigmento,"i: 18,3 x 74,2 cm; sp: 25,9 x 77,0 cm",Boatafogo,False,"74,2","18,3"
5076,001ACL018003,Porto do Livramento,,Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,FOTOGRAVURA/ Pigmento,"i: 18,9 x 73,8 cm; sp: 27,7 x 77,1 cm",Centro,False,"73,8","18,9"
5077,001ACL018002,Rio de Janeiro tomado da Ilha das Cobras,,Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,FOTOGRAVURA/ Pigmento,"i: 18,8 x 74,0 cm; sp: 27,0 x 80,2 cm",Centro,False,"74,0","18,8"
5078,001ACL018001,Pão de Açucar tomado da enseada de Botafogo,,Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,FOTOGRAVURA/ Pigmento,"i: 29,5 x 75,0 cm; sp: 37,0 x 81,0 cm; ss: 51,8 x 1,0.",Botafogo,False,"75,0","29,5"
5079,001ACL017033,Pedras do Quebra-Cangalha,"Por volta de 1860 a Tijuca ainda não era um bairro bem delineado,  mas antes um conjunto de chácaras e sítios com canaviais ou cafezais. Como a estrada do Andarái Pequeno e Andaraí Grande, hoje ruas Conde de Bonfim e Barão de Mesquita, respectivamente. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Tijuca,False,24,"19,2"
5080,001ACL017032,Gamboa e Caju,"Fotografia tirada do alto do Morro da Providência, nos dá uma visão panorâmica da região da Gamboa. No alto do pequeno morro da Gamboa está o Hospital Nossa Senhora da Saúde, conhecido como da Gamboa, um dos mais antigos hospitais da cidade ainda em funcionamento. Construído por volta de 1840 para atendimento a viajantes e marítimos, possuía também uma enfermaria para escravos. Sua localização isolada e a boa altitude do lugar fizeram com que a Santa Casa de Misericórdia o comprasse em 1853, para atendimento na epidemia de febre amarela.  Em 1890 foi construída ali uma capela neogótica. À direita vemos as edificações do Trapiche da Gamboa, um dos maiores da cidade. Foi nesta enseada que  em 1879 foi construída a estação marítima da Estrada de Ferro D. Pedro II, dotada de armazéns, depósitos de sal, gêneros perecíveis e material de construção. Os trens chegavam vindos da estação D. Pedro através de um túnel aberto no Morro da Providência e seguiam mar adentro sobre um molhe de madeira e ferro.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1861-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",,False,24,"19,2"
5081,001ACL017031,Largo dos Leões e o Corcovado ao fundo,"Largo dos Leões, Botafogo. Acima, o pico do Corcovado. A grande casa que vemos no centro pertencia ao Comendador Manuel José de Faria e posteriormenete a seu genro Edmond Leuzinger. Edmond era filho de George Leuzinger, que também morou na propriedade. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1861-01-01,1871-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 24,0 x 19,2 cm",Largo dos Leões,False,"19,2","24,0"
5082,001ACL017030,Cascata Superior,"Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1863-01-01,1873-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 24,0 x 19,2 cm",Floresta da Tijuca,False,"19,2","24,0"
5083,001ACL017029,Praia de Botafogo,"Vista da Praia de Botafogo e seu rico casario. Podemos ver ao fundo os morros do Corcovado e Dois Irmãos e a Pedra da Gávea.
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1861-01-01,1871-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Botafogo,False,24,"19,2"
5084,001ACL017028,"Rua Direita, atual Primeiro de Março; ao fundo, Paço Imperial e convento do Carmo ligados por passadiço","Rua Direita, atual 1º de Março, em 1870. Era aí que os ônibus puxados a burro, que seguiam para a zona sul, faziam ponto. Vê-se à direita também a bela fachada da Igreja da Ordem Terceira do Carmo, a Capela Imperial e o antigo Convento do Carmo, então dependência do Paço Imperial, ao qual estava ligado pela passarela, ao fundo da imagem. Logo atrás estão a torre da Igreja de São José e o Morro do Castelo. 
Fotografia integra o álbum ""Rio de Janeiro e seus arredores"" formado por 42 fotografias.",Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19,2 x 24 cm",Rua Direita (atual 1º de Março),False,24,"19,2"
