id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,date_accuracy,date_created,date_circa,image_width,image_height
007_IMG_3963,Rio - Botafogo,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3968,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3970,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3975,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3977,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Botafogo,circa,,,,
007_IMG_3978,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3979,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Botafogo,circa,,,,
007_IMG_3980,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_4014,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4016,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4017,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4018,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4019,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4022,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4055,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4056,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4057,,,Marc Ferrez,,,,,,,"Avenida Central, atual Rio Branco; Centro",circa,,,,
007_IMG_4058,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4060,Passeio Público,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_4061,,,Marc Ferrez,,,,,,,"Avenida Central, atual Rio Branco; Centro",circa,,,,
007_IMG_4062,,,Marc Ferrez,,,,,,,Glória,circa,,,,
007_IMG_4063,,,Marc Ferrez,,,,,,,Largo da Carioca,circa,,,,
007_IMG_4066,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4067,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4068,Escadaria da Penha,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4069,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4073,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4074,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4075,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4076,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4077,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4078,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4079,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4080,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4081,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4084,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4086,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4087,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4088,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_4090,,,Marc Ferrez,,,,,,,Glória,circa,,,,
007_IMG_4091,,,Marc Ferrez,,,,,,,,circa,,,,
013RJ001002,"Vista do Pão de Açúcar e HMS ""EAGLE"" no primeiro plano","HMS-Eagle, um dos maiores navios aeródromos britânicos do pós-guerra, navegando na Baía de Guanabara. Ao fundo o morro do Pão de Açúcar. A origem do nome Pão de Açúcar seria graças aos portugueses, que acharam o morro semelhante aos blocos de açúcar colocados em fôrmas de barro cônicas e levados para a Europa. O nome teria se popularizado no século XIX, quando artistas estrangeiros retratavam a beleza do penhasco.",Augusto Malta,1926-01-01,1920,1932,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Baía de Guanabara,circa,,1920/1932,,
013RJ001003,Pão de Açúcar,"A origem do nome Pão de Açúcar, segundo historiadores, seria graças aos portugueses, que acharam o morro semelhante aos blocos de açúcar colocados em fôrmas de barro cônicas e levados para a Europa. O nome teria se popularizado no século XIX, quando artistas estrangeiros retratavam a beleza do penhasco.",Augusto Malta,1926-01-01,1920,1932,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Urca,circa,,1920/1932,,
013RJ001004,"Vista do Rio de Janeiro, tendo o Gasômetro em primeiro plano","A fábrica do Barão de Mauá perto do Canal do Mangue chamava-se oficialmente Companhia de Iluminação a Gás, e, em 1865, foi vendida para uma empresa canadense, que assumiu o serviço de gás através da Rio de Janeiro Gas Company Limited. Em 1876 a concessão do abastecimento de gás passou para a empresa belga Société Anonyme du Gaz (SAG) que por sua vez passou a ser controlada pela The Rio de Janeiro Tramway Light and Power Company Limited (Light) a partir de 1910. Para ampliar a produção de gás na cidade, a SAG decidiu construir, em 1911, uma nova fábrica no bairro de São Cristóvão. É esta fábrica que podemos ver na fotografia de Malta.",Augusto Malta,1926-01-01,1920,1932,FOTOGRAFIA/ Papel,GELATINA/ Prata,,São Cristóvão,circa,,1920/1932,,
013RJ001005,Substituição da iluminação pública de gás para lâmpadas incandescentes,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública começou a ser modificada, transformando a luz à gás para luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas.",Augusto Malta,1921-01-01,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 23,0 x 16,5 cm;  sp: 27,2 x 20,0 cm",Praça Mauá; Centro,year,1921,1921/1921,"16,5","23,0"
013RJ001006,Praça Mauá,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública começou a ser modificada, transformando a luz à gás em luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas.",Augusto Malta,1921-01-01,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Centro,year,1921,1921/1921,,
013RJ001007,Praça Mauá quando da substituição da iluminação pública de gás para lâmpadas incandescentes,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública começou a ser modificada, transformando a luz à gás para luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas.",Augusto Malta,1921-02-10,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Praça Mauá,day,1921-02-10,1921/1921,,
013RJ001008,Av. Delfim Moreira - depois da substituição de iluminação pública de gás para lâmpadas incandescentes,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública começou a ser modificada, transformando a luz à gás para luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas. A Delfim Moreira era rua nova que foi alargada na prefeitura do Eng. Paulo de Frontin, em 1919.",Augusto Malta,1921-02-10,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Leblon,day,1921-02-10,1921/1921,,
013RJ001009,Avenida Vieira Souto - depois da substituição da iluminação pública de gás para lâmpadas incandescentes,,Augusto Malta,1921-02-10,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Ipanema,day,1921-02-10,1921/1921,,
013RJ001010,"Avenida Rio Branco, após substituição da iluminação a gás por lâmpadas incandescentes; ao fundo, o Palácio Monroe","Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central, que depois veio a ser Rio Branco, corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios importantes como o Teatro Municipal e a Biblioteca Nacional.",Augusto Malta,1920-01-01,1930,1932,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 21,0 x 29,0 cm",Centro,circa,,1930/1932,"29,0","21,0"
013RJ001011,Avenida Rio Branco - depois da substituição da iluminação a gás por lâmpadas incandescentes,"Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central, que depois veio a ser Rio Branco, corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios importantes como o Teatro Municipal e a Biblioteca Nacional.",Augusto Malta,1921-01-01,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 16,8 x 22,8 cm; sp: 18,2 x 24,1 cm",Centro,year,1921,1921/1921,"22,8","16,8"
013RJ001012,Av. Rio Branco à noite,"Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central, que depois veio a ser Rio Branco, corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios de destaque como o Teatro Municipal e a Biblioteca Nacional.",Augusto Malta,1921-01-01,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Av. Rio Branco,year,1921,1921/1921,,
013RJ001013,Av. Rio Branco à noite,"Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central, que depois veio a ser Rio Branco, corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios importantes como o Teatro Municipal e a Biblioteca Nacional.",Augusto Malta,1921-01-01,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Av. Rio Branco,year,1921,1921/1921,,
013RJ001014,Iluminação pública em postes de cimento,"Iluminação pública na ilha de Paquetá, um dos bairros mais antigos do Rio. Um dos primeiros registros da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrafo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565, Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a freqüentar a ilha com certa constância.",Augusto Malta,1921-02-11,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Ilha de Paquetá,day,1921-02-11,1921/1921,,
013RJ001014a,Iluminação pública em postes de cimento,"Iluminação pública na ilha de Paquetá, um dos bairros mais antigos do Rio. Um dos primeiros registros da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrafo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565, Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a freqüentar a ilha com certa constância.",Augusto Malta,1921-02-11,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Ilha de Paquetá,day,1921-02-11,1921/1921,,
013RJ001015,"Iluminação pública, construção de postes de cimento","Iluminação pública na ilha de Paquetá, um dos bairros mais antigos do Rio. Um dos primeiros registros da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrofo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565, Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a frequenter a ilha com certa frequência.",Augusto Malta,1921-02-11,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,i: 17 x 23 cm,Ilha de Paquetá,day,1921-02-11,1921/1921,23,17
013RJ001016,Iluminação pública em postes de cimento,"Iluminação pública na ilha de Paquetá, um dos bairros mais antigos do Rio. Um dos primeiros registros da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrafo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565, Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a freqüentar a ilha com certa constância.",Augusto Malta,1921-02-11,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Ilha de Paquetá,day,1921-02-11,1921/1921,,
013RJ001017,Paraibuna,"O rio Paraibuna faz parte de uma sub-bacia do rio Paraíba do Sul, na região Sudeste brasileira, em área de Mata Atlântica. Com algumas cachoeiras e corredeiras formadas ao longo do seu percurso, atualmente o rio é bastante procurado para a prática de esportes radicais.",Augusto Malta,1920-11-20,1920,1920,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Rio Paraibuna,day,1920-11-20,1920/1920,,
013RJ001018,Estação de Paraibuna,"Estação de Paraibuna, onde se chegava a partir de uma linha de tração animal que transportava passageiros e cargas. Na estação, as diligências que faziam a viagem de Juiz de Fora a Petrópolis podiam fazer a muda de animais. Ao lado do edifício está o rio Paraibuna, parte de uma sub-bacia do rio Paraíba do Sul, na região Sudeste brasileira, em área de Mata Atlântica. Com algumas cachoeiras e corredeiras formadas ao longo do seu percurso, atualmente o rio é bastante procurado para a prática de esportes radicais.",Augusto Malta,1920-11-20,1920,1920,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Rio Paraibuna,day,1920-11-20,1920/1920,,
013RJ001019,Paraibuna - vista geral,"O rio Paraibuna faz parte de uma sub-bacia do rio Paraíba do Sul, na região Sudeste brasileira, em área de Mata Atlântica. Com algumas cachoeiras e corredeiras formadas ao longo do seu percurso, atualmente o rio é bastante procurado para a prática de esportes radicais.",Augusto Malta,1920-11-20,1920,1920,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Rio Paraibuna,day,1920-11-20,1920/1920,,
013RJ001020,Quedas d'água - Paraibuna,"As caudalosas águas do rio Paraibuna, afluente do Rio Paraíba do Sul, serviram para que nele se instalasse a primeira hidrelétrica da América Latina, em 1889. A Usina ""Marmelos Zero"" foi idealizada e projetada por Bernardo Mascarenhas que, não sendo propriamente um engenheiro, sendo antes um autodidata, era considerado o maior entendedor da eletricidade no Brasil em sua época. A ""fábrica de eletricidade"", como era chamada, tinha inovações notáveis como o uso de turbinas hidráulicas e da corrente alternada.",Augusto Malta,1920-11-20,1920,1920,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Rrio Paraibuna,day,1920-11-20,1920/1920,,
013RJ001021,Hotel Corcovado - Varanda,"Em 1882, o governo Imperial concedeu aos engenheiros Pereira Passos e João Teixeira Soares, ou à companhia que organizaram, o privilégio para a construção de uma estrada de ferro que ligava a rua do Cosme Velho ao alto do Corcovado. O Império cederia gratuitamente as terras necessárias para o empreendimento, inclusive para a construção do Hotel-Restaurante, previsto para ser erguido perto da estrada. Em 1884, então, foi inaugurado o Hotel das Paineiras com a promessa de ser tão confortável e moderno como o eram os hotéis suíços e americanos. Em 1906 a Light compra as ações da Companhia Ferro-Carril e Hotel Corcovado, que por sua vez havia comprado a concessão de Pereira Passos e seu amigo, com a função de substituir a estrada de ferro a vapor pela tração elétrica e melhorar o hotel. Somente em 1921 o prédio é reinaugurado, hospedando, desde então, personagens ilustres de nossa história, como Washington Luís, Getúlio Vargas e Café Filho. Ele também foi utilizado como concentração da Seleção Brasileira de Futebol e das equipes do Botafogo, Vasco e Fluminense.",Augusto Malta,1920-01-01,1920,1920,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Floresta da Tijuca,year,1920,1920/1920,,
013RJ001022,Usina de Lages,"A usina de Lages, inaugurada em 1908, foi construída pela Light para abastecer a cidade do Rio de Janeiro com energia elétrica - o que só era feito até então pela utilização do gás. Teve participação importante na vida social da cidade, pois seu surgimento possibilitou a abertura dos cinemas e a eletrificação da Estação de Ferro do Corcovado, por exemplo.",Augusto Malta,1921-02-21,1921,1921,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Usina das Lages,day,1921-02-21,1921/1921,,
013RJ002001,"Vista aérea do centro do Rio de Janeiro, do cais do Porto e Praça Mauá, tendo ao fundo o Pão de Açúcar","O cais do porto do Rio de Janeiro, denominado Lauro Müller (Gamboa), foi oficialmente inaugurado no dia 20 de julho de 1910.",Augusto Monteiro,1932-01-01,1927,1937,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Centro,circa,,1927/1937,,
013RJ002002,Foto da Praça Mauá a zona sul,"Foto panorâmica do Rio de Janeiro, em que observamos a praça Mauá na parte inferior, a Av. Rio Branco cruzando todo o Centro do Rio e o Palácio Monroe no final.  À esquerda, a área onde estava localizado o morro do Castelo, destruído na prefeitura de Henrique Dodsworth. No primeiro plano, o  prédio ""A Noite"", onde desde 1936 funcionava a Rádio Nacional nos três últimos andares. Nota-se que a Avenida Presidente Vargas ainda não havia sido construída.",Augusto Monteiro,1941-01-01,1937,1945,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Centro,circa,,1937/1945,,
013RJ002003,Pão de Açúcar,"A origem do nome Pão de Açúcar, segundo historiadores, seria graças aos portugueses, que acharam o morro semelhante aos blocos de açúcar colocados em fôrmas de barro cônicas e levados para a Europa. O nome teria se popularizado no século XIX, quando artistas estrangeiros retratavam a beleza do penhasco.",Augusto Monteiro,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,,Urca,circa,,,,
013RJ003040,"The Rio de Janeiro Tramway, Light & Power co.Ltd. - Construção do Prédio anexo - Rua larga",,Augusto Malta,1928-12-28,1928,1928,,,,Centro,day,1928-12-28,1928/1928,,
013RJ003040v,,,,,,,,,,,circa,,,,
013RJ004001,,,,,,,,,,,circa,,,,
013RJ004001v,,,,,,,,,,,circa,,,,
013RJ004002,,,,,,,,,,,circa,,,,
013RJ004002v,,,,,,,,,,,circa,,,,
013RJ004003,,,,,,,,,,,circa,,,,
013RJ004003v,,,,,,,,,,,circa,,,,
013RJ004004,,,,,,,,,,,circa,,,,
013RJ004004v,,,,,,,,,,,circa,,,,
013RJ004005,,,,,,,,,,,circa,,,,
013RJ004005v,,,,,,,,,,,circa,,,,
013RJ004006,,,,,,,,,,,circa,,,,
013RJ004006v,,,,,,,,,,,circa,,,,
013RJ004007,,,,,,,,,,,circa,,,,
013RJ004007v,,,,,,,,,,,circa,,,,
013RJ004008,,,,,,,,,,,circa,,,,
013RJ004008v,,,,,,,,,,,circa,,,,
013RJ004009,,,,,,,,,,,circa,,,,
013RJ004009v,,,,,,,,,,,circa,,,,
013RJ004010,,,,,,,,,,,circa,,,,
013RJ004010v,,,,,,,,,,,circa,,,,
013RJ004011,,,,,,,,,,,circa,,,,
013RJ004011v,,,,,,,,,,,circa,,,,
013RJ004012,,,,,,,,,,,circa,,,,
013RJ004012v,,,,,,,,,,,circa,,,,
013RJ004013,,,,,,,,,,,circa,,,,
013RJ004013v,,,,,,,,,,,circa,,,,
013RJ004014,,,,,,,,,,,circa,,,,
013RJ004014v,,,,,,,,,,,circa,,,,
013RJ004015,,,,,,,,,,,circa,,,,
013RJ004015v,,,,,,,,,,,circa,,,,
013RJ004016,,,,,,,,,,,circa,,,,
013RJ004016v,,,,,,,,,,,circa,,,,
013RJ004017,,,,,,,,,,,circa,,,,
013RJ004017v,,,,,,,,,,,circa,,,,
013RJ004018,,,,,,,,,,,circa,,,,
013RJ004018v,,,,,,,,,,,circa,,,,
013RJ004019,,,,,,,,,,,circa,,,,
013RJ004019v,,,,,,,,,,,circa,,,,
013RJ004020,,,,,,,,,,,circa,,,,
013RJ004020v,,,,,,,,,,,circa,,,,
013RJ004021,,,,,,,,,,,circa,,,,
013RJ004021v,,,,,,,,,,,circa,,,,
013RJ004022,,,,,,,,,,,circa,,,,
013RJ004022v,,,,,,,,,,,circa,,,,
013RJ004023,,,,,,,,,,,circa,,,,
013RJ004023v,,,,,,,,,,,circa,,,,
013RJ004024,,,,,,,,,,,circa,,,,
013RJ004024v,,,,,,,,,,,circa,,,,
013RJ004025,,,,,,,,,,,circa,,,,
013RJ004025v,,,,,,,,,,,circa,,,,
013RJ004026,,,,,,,,,,,circa,,,,
013RJ004026v,,,,,,,,,,,circa,,,,
013RJ004027,,,,,,,,,,,circa,,,,
013RJ004027v,,,,,,,,,,,circa,,,,
013RJ004028,,,,,,,,,,,circa,,,,
013RJ004028v,,,,,,,,,,,circa,,,,
013RJ004029,,,,,,,,,,,circa,,,,
013RJ004029v,,,,,,,,,,,circa,,,,
013RJ004030,,,,,,,,,,,circa,,,,
013RJ004030v,,,,,,,,,,,circa,,,,
013RJ004031,,,,,,,,,,,circa,,,,
013RJ004031v,,,,,,,,,,,circa,,,,
013RJ004032,,,,,,,,,,,circa,,,,
013RJ004032v,,,,,,,,,,,circa,,,,
013RJ004033,,,,,,,,,,,circa,,,,
013RJ004033v,,,,,,,,,,,circa,,,,
013RJ004034,,,,,,,,,,,circa,,,,
013RJ004034v,,,,,,,,,,,circa,,,,
013RJ004035,,,,,,,,,,,circa,,,,
013RJ004035v,,,,,,,,,,,circa,,,,
013RJ004036,,,,,,,,,,,circa,,,,
013RJ004036v,,,,,,,,,,,circa,,,,
013RJ004037,,,,,,,,,,,circa,,,,
013RJ004037v,,,,,,,,,,,circa,,,,
013RJ004038,,,,,,,,,,,circa,,,,
013RJ004038v,,,,,,,,,,,circa,,,,
013RJ004039,,,,,,,,,,,circa,,,,
013RJ004039v,,,,,,,,,,,circa,,,,
013RJ004040,,,,,,,,,,,circa,,,,
013RJ004040v,,,,,,,,,,,circa,,,,
013RJ004041,,,,,,,,,,,circa,,,,
013RJ004041v,,,,,,,,,,,circa,,,,
013RJ004042,,,,,,,,,,,circa,,,,
013RJ004042v,,,,,,,,,,,circa,,,,
013RJ004043,,,,,,,,,,,circa,,,,
013RJ004043v,,,,,,,,,,,circa,,,,
013RJ004044,,,,,,,,,,,circa,,,,
013RJ004044v,,,,,,,,,,,circa,,,,
013RJ004045,,,,,,,,,,,circa,,,,
013RJ004045v,,,,,,,,,,,circa,,,,
013RJ004046,,,,,,,,,,,circa,,,,
013RJ004046v,,,,,,,,,,,circa,,,,
013RJ004047,,,,,,,,,,,circa,,,,
013RJ004047v,,,,,,,,,,,circa,,,,
013RJ004048,,,,,,,,,,,circa,,,,
013RJ004048v,,,,,,,,,,,circa,,,,
013RJ004049,,,,,,,,,,,circa,,,,
013RJ004049v,,,,,,,,,,,circa,,,,
013RJ004050,,,,,,,,,,,circa,,,,
013RJ004050v,,,,,,,,,,,circa,,,,
013RJ004051,,,,,,,,,,,circa,,,,
013RJ004051v,,,,,,,,,,,circa,,,,
013RJ004052,,,,,,,,,,,circa,,,,
013RJ004052v,,,,,,,,,,,circa,,,,
013RJ004053,,,,,,,,,,,circa,,,,
013RJ004053v,,,,,,,,,,,circa,,,,
013RJ004054,,,,,,,,,,,circa,,,,
013RJ004054v,,,,,,,,,,,circa,,,,
013RJ004055,,,,,,,,,,,circa,,,,
013RJ004055v,,,,,,,,,,,circa,,,,
013RJ004056,,,,,,,,,,,circa,,,,
013RJ004056v,,,,,,,,,,,circa,,,,
013RJ004057,,,,,,,,,,,circa,,,,
013RJ004057v,,,,,,,,,,,circa,,,,
013RJ004058,,,,,,,,,,,circa,,,,
013RJ004058v,,,,,,,,,,,circa,,,,
013RJ004059,,,,,,,,,,,circa,,,,
013RJ004059v,,,,,,,,,,,circa,,,,
013RJ004060,,,,,,,,,,,circa,,,,
013RJ004060v,,,,,,,,,,,circa,,,,
013RJ004061,,,,,,,,,,,circa,,,,
013RJ004061v,,,,,,,,,,,circa,,,,
013RJ004062,,,,,,,,,,,circa,,,,
013RJ004062v,,,,,,,,,,,circa,,,,
013RJ005003,,,,,,,,,,,circa,,,,
013RJ005003v,,,,,,,,,,,circa,,,,
013RJ005016,,,,,,,,,,,circa,,,,
013RJ005016v,,,,,,,,,,,circa,,,,
013RJ006038,"Av. Central, atual Rio Branco - um ano após a inauguração da instalação de iluminação incandescente",Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios importantes como o Teatro Municipal e a Biblioteca Nacional.,Augusto Malta,1906-01-01,1906,1906,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 22,0 x 28,5 cm",Av. Central (atual Rio Branco),year,1906,1906/1906,"28,5","22,0"
013RJ006042,"Botafogo e entrada da baía de Guanabara, ao fundo, o Pão de Açucar","Panorama da cidade do Rio de Janeiro, com a Baía de Guanabara ao fundo. Também vemos com destaque o morro do Pão de Açúcar, antes da construção dos bondinhos que o tornaram um dos pontos turísticos mais visitados da cidade. A origem do nome Pão de Açúcar, segundo historiadores, seria graças aos portugueses, que acharam o morro semelhante aos blocos de açúcar colocados em fôrmas de barro cônicas e levados para a Europa. O nome teria se popularizado no século XIX, quando artistas estrangeiros retratavam a beleza do penhasco. 
As alas laterais do Instituto Benjamin Constant estavam em construção.",Augusto Malta,1906-01-01,1906,1906,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 22,6 x 28,5 cm   ss: 27,5 x 34,0 cm",Corcovado,year,1906,1906/1906,"28,5","22,6"
