qid,Qid,P31,Lpt-br,Dpt-br,Den,P571,qal1319,qal1326,P17,P1259,qal2044,qal7787,qal8208,P170,P186,P195,P217,P2079,P4036,P2049,P2048,P7835
,,Q125191,Exposição de 1922 - Bar da cervejaria Antártica,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1922-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.90692540265614/-43.16877378740207,2.237370977875324U11573,90.51767718454471U28390,98.30813432746248U28390,Q3180571,Q11469,Q71989864,007CX191-07,AUTOCHROME / Corante e prata,59.9U28390,12.5U174728,6.0U174728,87157
,,Q125191,Observatório Nacional do Rio de Janeiro,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89563846303852/-43.223575736019534,37.58378963020871U11573,-112.13355075946329U28390,91.05176087269369U28390,Q3180571,Q11469,Q71989864,007CX194-04,Q172984,60.25U28390,13.0U174728,6.0U174728,87652
,,Q125191,Observatório Nacional do Rio de Janeiro,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89546384264862/-43.223377188802004,46.22817756364661U11573,-118.1526572325678U28390,83.68376480055305U28390,Q3180571,Q11469,Q71989864,007CX194-06,Q172984,44.93U28390,13.0U174728,6.0U174728,87653
,,Q125191,"Antiga rua Ferro Carril Carioca, atual rua Joaquim Murtinho",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91582519490552/-43.181247534820955,44.906662315276506U11573,-147.0421289997076U28390,97.74381493096756U28390,Q3180571,Q11469,Q71989864,007CX194-08,AUTOCHROME / Corante e prata,40.0U28390,13.0U174728,6.0U174728,88209
,,Q125191,Vista da região da Rua Uruguai,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.936153744020572/-43.236903047543905,113.35613290651871U11573,-101.15393721929671U28390,93.07057784269979U28390,Q3180571,Q11469,Q71989864,007CX196-02,AUTOCHROME / Corante e prata,44.27U28390,6.5U174728,6.0U174728,88205
,,Q125191,Vista do Pão de Açúcar; tomada do Morro da Urca,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1914-01-01T00:00:00Z/9,,,Q155,@-22.95107218858841/-43.16348225808426,214.1396026306936U11573,80.02933300887747U28390,85.03665588081992U28390,Q3180571,Q11469,Q71989864,007CX196-09,AUTOCHROME / Corante e prata,59.88U28390,6.5U174728,6.0U174728,87656
,,Q125191,Exposição Internacional do Centenário da Independência - pavilhões,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1922-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.90629443804757/-43.171876228331605,36.56843968791804U11573,62.90434296937309U28390,86.12999886488913U28390,Q3180571,Q11469,Q71989864,007CX197-09,Q172984,50.0U28390,13.0U174728,6.0U174728,88200
,,Q125191,Enseada de Botafogo e o Morro do Pão de Açucar; tomados do Morro do Corcovado,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.95188991706636/-43.210043226125066,707.1236909698202U11573,74.99941393689875U28390,81.51947305455954U28390,Q3180571,Q11469,Q71989864,007_IMG_2000,AUTOCHROME / Corante e prata,44.54U28390,6.5U174728,6.0U174728,88153
,,Q125191,Enseada de Botafogo e o Morro do Pão de Açucar; tomados do Morro do Corcovado,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1912-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.951848131045427/-43.2100706501695,713.2110429783673U11573,84.38815074387857U28390,84.09000679955803U28390,Q3180571,Q11469,Q71989864,007_IMG_2023,Q172984,45.01U28390,13.0U174728,6.0U174728,88154
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.999301140774627/-43.24038247846402,51.5537981435101U11573,51.5496834810707U28390,88.59983756104772U28390,Q3180571,Q11469,Q71989864,007_IMG_2132,Q172984,45.13U28390,13.0U174728,6.0U174728,87593
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.99495329300002/-43.23441278399999,33.47564277793141U11573,-56.44920089466496U28390,107.56328221669908U28390,Q3180571,Q11469,Q71989864,007_IMG_2133,Q172984,55.0256U28390,13.0U174728,6.0U174728,87594
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.99113263719612/-43.23225898147036,30.73274925495635U11573,-130.9025790093862U28390,89.474814026479U28390,Q3180571,Q11469,Q71989864,007_IMG_2135,Q172984,50.0U28390,13.0U174728,6.0U174728,87595
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.99916498050277/-43.2498630923148,25.130057589284267U11573,105.3432146799542U28390,86.96350018035628U28390,Q3180571,Q11469,Q71989864,007_IMG_2136,Q172984,50.0U28390,13.0U174728,6.0U174728,87597
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.99072634999374/-43.229299945958594,23.84308220713872U11573,-92.88739208278551U28390,101.2903229279526U28390,Q3180571,Q11469,Q71989864,007_IMG_2137,Q172984,56.37U28390,13.0U174728,6.0U174728,87596
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.994978328999988/-43.234321146000006,33.74651958394048U11573,-52.04381865013026U28390,108.6900000000001U28390,Q3180571,Q11469,Q71989864,007_IMG_2138,Q172984,55.06U28390,13.0U174728,6.0U174728,87598
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.992066619210462/-43.23356050891756,27.14838893410739U11573,132.012362921195U28390,83.13143731122851U28390,Q3180571,Q11469,Q71989864,007_IMG_2139,Q172984,55.33U28390,13.0U174728,6.0U174728,87599
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.9910676762047/-43.232350860660574,24.090466245479327U11573,-163.6797237503835U28390,85.81847567580998U28390,Q3180571,Q11469,Q71989864,007_IMG_2140,Q172984,55.06U28390,13.0U174728,6.0U174728,87600
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.99077827850276/-43.229882242456064,26.38818790867113U11573,-109.90483229297831U28390,86.86776857763489U28390,Q3180571,Q11469,Q71989864,007_IMG_2141,Q172984,54.9U28390,13.0U174728,6.0U174728,87601
,,Q125191,Exposição Internacional de 1922 - Chafariz,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1922-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.90511879292087/-43.17001810243421,8.529449386427391U11573,35.08402738165766U28390,92.57080663212477U28390,Q3180571,Q11469,Q71989864,007_IMG_2172,Q172984,59.84U28390,12.5U174728,6.0U174728,87143
,,Q125191,Exposição de 1922 - Pavilhões vistos do Morro do Castelo,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1922-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.90619943326147/-43.1716725102175,41.608090246607276U11573,63.647207436204184U28390,84.74947376194977U28390,Q3180571,Q11469,Q71989864,007_IMG_3382,AUTOCHROME / Corante e prata,60.1676U28390,12.5U174728,6.0U174728,87144
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-23.000133286999997/-43.24191286699999,12.46364783861413U11573,-104.6560289899095U28390,87.29999999999997U28390,Q3180571,Q11469,Q71989864,007_IMG_3420,Q172984,50.0U28390,13.0U174728,6.0U174728,87616
,,Q125191,Orla do Vidigal e Pedra da Gávea,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-23.00021531699947/-43.246920154435244,34.44207662841367U11573,-88.61964838712055U28390,92.32699719744896U28390,Q3180571,Q11469,Q71989864,007_IMG_3421,Q172984,57.73U28390,13.0U174728,6.0U174728,87617
,,Q125191,Praia do Vidigal,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.991104185524332/-43.232250833202684,20.657588678553537U11573,-167.88723612821198U28390,81.78163541197802U28390,Q3180571,Q11469,Q71989864,007_IMG_3422,Q172984,55.0U28390,13.0U174728,6.0U174728,87619
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.99026015510522/-43.228282728611404,7.823885552841817U11573,-85.50962610952516U28390,98.7749352814138U28390,Q3180571,Q11469,Q71989864,007_IMG_3423,Q172984,55.12U28390,13.0U174728,6.0U174728,87618
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.990531243119783/-43.2312207855117,30.99419353934349U11573,-121.436741830952U28390,94.80619712414808U28390,Q3180571,Q11469,Q71989864,007_IMG_3424,Q172984,55.21U28390,13.0U174728,6.0U174728,87622
,,Q125191,Praia do Vidigal,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.993482367212483/-43.23363142135998,29.85900849382511U11573,55.143706368108596U28390,84.60506501766545U28390,Q3180571,Q11469,Q71989864,007_IMG_3425,Q172984,55.04U28390,13.0U174728,6.0U174728,87620
,,Q125191,"Avenida Niemeyer, Pedra da Gávea ao fundo",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.99632253721665/-43.2417084512169,209.57899171569832U11573,-23.41298740345384U28390,87.96444958752025U28390,Q3180571,Q11469,Q71989864,007_IMG_3426,Q172984,60.16U28390,13.0U174728,6.0U174728,87621
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.994900037157286/-43.23440104938928,28.611768622272038U11573,-58.482600883326604U28390,105.9166008551477U28390,Q3180571,Q11469,Q71989864,007_IMG_3427,Q172984,54.92U28390,13.0U174728,6.0U174728,87623
,,Q125191,Avenida Niemeyer,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.995023086975102/-43.234583131807526,39.14132908624357U11573,-50.177709884707184U28390,107.0807399248913U28390,Q3180571,Q11469,Q71989864,007_IMG_3428,Q172984,55.07U28390,13.0U174728,6.0U174728,87624
,,Q125191,Observatório Nacional do Rio de Janeiro,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89563738838987/-43.22336995135465,41.13107992166687U11573,177.92832134830158U28390,90.10879509969044U28390,Q3180571,Q11469,Q71989864,007_IMG_3451,Q172984,55.9U28390,13.0U174728,6.0U174728,87626
,,Q125191,Observatório Nacional do Rio de Janeiro,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.895818572556443/-43.22417821077739,37.331412260340976U11573,165.8853802374509U28390,93.41926780510758U28390,Q3180571,Q11469,Q71989864,007_IMG_3453,Q172984,60.15U28390,13.0U174728,6.0U174728,87625
,,Q125191,Observatório Nacional do Rio de Janeiro,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89565888221167/-43.223481833292425,39.40083407884665U11573,-106.6247446251746U28390,91.6379300116513U28390,Q3180571,Q11469,Q71989864,007_IMG_3454,Q172984,60.11U28390,13.0U174728,6.0U174728,87628
,,Q125191,Observatório Nacional do Rio de Janeiro,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89603152436673/-43.223205143572656,37.07589707075549U11573,-9.083114519315641U28390,93.78147035461996U28390,Q3180571,Q11469,Q71989864,007_IMG_3455,Q172984,50.0U28390,13.0U174728,6.0U174728,87627
,,Q125191,Lagoa Rodrigo de Freitas; tomada do Horto,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.97272381000001/-43.24755173599998,393.6610505954097U11573,70.24562601986118U28390,84.47999999999998U28390,Q3180571,Q11469,Q71989864,007_IMG_3469,Q172984,50.0U28390,13.0U174728,6.0U174728,88175
,,Q125191,"Avenida Central, atual Rio Branco",Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.896922712893552/-43.18072142508557,8.329038819968401U11573,156.29385346621999U28390,99.271469143365U28390,Q3180571,Q11469,Q71989864,007_IMG_3472,Q172984,50.0U28390,13.0U174728,6.0U174728,87629
,,Q125191,Palácio Monroe,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91173639276369/-43.17508761106549,8.287189873584781U11573,-155.33659029732098U28390,97.5931617290203U28390,Q3180571,Q11469,Q71989864,007_IMG_3541,Q172984,45.96U28390,13.0U174728,6.0U174728,87630
,,Q125191,Bairro de Botafogo; tomado do Morro do Pão de Açúcar,Fotografia de Marc Ferrez,Photograph by Marc Ferrez,1910-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.94950985900001/-43.15651751199997,410.3474118885756U11573,-107.8685512754602U28390,83.27171460759665U28390,Q3180571,Q11469,Q71989864,007_IMG_3547,Q172984,44.69U28390,13.0U174728,6.0U174728,88176
Q65621019,,Q125191,"Vista do Rio de Janeiro, tendo o Gasômetro em primeiro plano",Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.89479938399998/-43.21668957400001,281.5659277241525U11573,142.8604012377475U28390,78.07999999999997U28390,Q16495239,Q11472,Q71989864,013RJ001004,Q172984,40.14U28390,,,78550
Q65621020,,Q125191,Substituição da iluminação pública de gás para lâmpadas incandescentes,Fotografia de Augusto Malta,Photograph by Augusto Malta,1921-01-01T00:00:00Z/9,,,Q155,@-22.896964684000057/-43.1800299119999,24.99042257176372U11573,-68.30491903128922U28390,82.26180278900055U28390,Q16495239,Q11472,Q71989864,013RJ001005,Q172984,50.01U28390,16.5U174728,23.0U174728,16995
Q65621021,,Q125191,Avenida Vieira Souto - depois da substituição da iluminação pública de gás para lâmpadas incandescentes,Fotografia de Augusto Malta,Photograph by Augusto Malta,1921-02-10T00:00:00Z/11,,,Q155,@-22.986783932031216/-43.19854283048222,14.29176186422589U11573,-95.36853110206751U28390,90.47482019680479U28390,Q16495239,Q11472,Q71989864,013RJ001009,Q172984,50.01U28390,,,78551
Q97772539,,Q125191,"Avenida Rio Branco, após substituição da iluminação a gás por lâmpadas incandescentes; ao fundo, o Palácio Monroe",Fotografia de Augusto Malta,Photograph by Augusto Malta,1920-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.91083844737691/-43.1754434828419,8.247078546280813U11573,164.82731963085018U28390,94.34572864261072U28390,Q16495239,Q11472,Q71989864,013RJ001010,Q172984,40.0U28390,29.0U174728,21.0U174728,19233
Q97772502,,Q125191,"Av. Central, atual Rio Branco - um ano após a inauguração da instalação de iluminação incandescente",Fotografia de Augusto Malta,Photograph by Augusto Malta,1906-01-01T00:00:00Z/9,,,Q155,@-22.90238774583626/-43.17863159874781,8.311702677350805U11573,160.38619535671992U28390,101.89909584120251U28390,Q16495239,Q11472,Q71989864,013RJ006038,Q172984,70.0U28390,28.5U174728,22.0U174728,18177
Q97772541,,Q125191,Jardim Botânico com suas palmeiras imperiais,Fotografia de Anônimo,Photograph by Anônimo,1909-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.96942195412693/-43.221899266166446,8.568880281319714U11573,-129.9475698034829U28390,100.1709465298938U28390,Q4233718,Q11472,Q71989864,013RJ007028,Q172984,60.0U28390,,,19236
Q65621024,,Q125191,Cristo Redentor em construção,Fotografia de S. H. Holland,Photograph by S. H. Holland,1931-01-01T00:00:00Z/8,1970-01-01T00:00:00.000001Z/9,1970-01-01T00:00:00.000001Z/9,Q155,@-22.95185395300001/-43.214723926000005,779.5130896248395U11573,89.66813884486334U28390,80.23000000000002U28390,Q65619918,FOTOGRAFIA,Q71989864,013RJ009013,Q172984,22.52U28390,24.0U174728,18.0U174728,17502
Q97772461,,Q125191,Vista do Rio de Janeiro tomada do morro do Corcovado,Fotografia de Augusto Malta,Photograph by Augusto Malta,1906-01-01T00:00:00Z/9,,,Q155,@-22.95187374900001/-43.21014364599999,705.4999999974563U11573,89.46856752358687U28390,81.48000000000002U28390,Q16495239,Q11472,Q71989864,013RJ011009,Q172984,70.0U28390,28.5U174728,22.6U174728,16833
Q97772462,,Q125191,"Praça XV de Novembro, Cais Pharoux e chafariz do mestre Valentim",Fotografia de Augusto Malta,Photograph by Augusto Malta,1906-01-01T00:00:00Z/9,,,Q155,@-22.90242907536312/-43.17285269208747,9.524408533129408U11573,-122.5615103111863U28390,95.88428774361559U28390,Q16495239,Q11472,Q71989864,013RJ011019,Q172984,70.0U28390,28.8U174728,21.0U174728,16998
Q97772463,,Q125191,Passeio Público na Lapa - vendo-se os bondes da Cia. Jardim Botânico,Fotografia de Augusto Malta,Photograph by Augusto Malta,1906-01-01T00:00:00Z/9,,,Q155,@-22.91207820089925/-43.17618689185857,9.168425426656617U11573,-134.2180808554144U28390,99.61989761082373U28390,Q16495239,Q11472,Q71989864,013RJ011039,Q172984,60.0U28390,28.U174728,22.0U174728,16999
Q97772464,,Q125191,Pedra da Gávea,Fotografia de Augusto Malta,Photograph by Augusto Malta,1906-01-01T00:00:00Z/9,,,Q155,@-22.990135715694162/-43.25140817820518,74.95371554930087U11573,-120.6665716956154U28390,88.50064596034113U28390,Q16495239,Q11472,Q71989864,013RJ011040,Q172984,60.0U28390,28.5U174728,22.2U174728,17000
Q97772489,,Q125191,Vista da avenida Beira Mar com o Corcovado e pedra da Gávea ao fundo,Fotografia de Augusto Malta,Photograph by Augusto Malta,1906-11-12T00:00:00Z/11,,,Q155,@-22.941221319995662/-43.17655819126635,20.440979261000322U11573,-105.0902165693886U28390,84.15990216122809U28390,Q16495239,Q11472,Q71989864,013RJ011054,Q172984,60.0U28390,28.5U174728,22.6U174728,17281
Q97772467,,Q125191,"Leme, visto do morro do Inhangá",Fotografia de Anônimo,Photograph by Anônimo,1907-01-01T00:00:00Z/9,,,Q155,@-22.96651575723012/-43.180372538966076,53.532626287769425U11573,67.03384232637791U28390,93.22162112532719U28390,Q4233718,Q11472,Q71989864,014AAN00501,Q172984,55.0U28390,23.0U174728,17.3U174728,17004
Q97772618,,Q125191,"Pedras de Inhangá, formação rochosa que demarcava a separação das praias de Copacabana e do Leme",Fotografia de Anônimo,Photograph by Anônimo,1907-01-01T00:00:00Z/9,,,Q155,@-22.96830622014625/-43.17945501743111,10.22520152507108U11573,131.91477836681722U28390,93.19351045963896U28390,Q4233718,Q11472,Q71989864,014AAN00502,Q172984,60.0U28390,23U174728,17.2U174728,67597
Q97772625,,Q125191,Rua Araújo Gondim,Fotografia de Anônimo,Photograph by Anônimo,1907-01-01T00:00:00Z/9,,,Q155,@-22.96228875500001/-43.170252625999964,20.34999999804889U11573,62.289293674739454U28390,95.31000000000004U28390,Q4233718,Q11472,Q71989864,014AAN00503,,55.0U28390,23.1U174728,17.1U174728,67604
Q97772624,,Q125191,Morro da Vigia,Fotografia de Anônimo,Photograph by Anônimo,1907-01-01T00:00:00Z/9,,,Q155,@-22.962541985172912/-43.16837805646882,11.950395993554649U11573,115.7001892524277U28390,96.7796154904922U28390,Q4233718,Q11472,Q71989864,014AAN00504,,69.9944U28390,23.1U174728,17.1U174728,67603
Q97772626,,Q125191,Praça Sacopenapan,Fotografia de Anônimo,Photograph by Anônimo,1907-01-01T00:00:00Z/9,,,Q155,@-22.96477633335064/-43.180512543334295,11.578610675542869U11573,-85.38719983341755U28390,100.98159022192628U28390,Q4233718,Q11472,Q71989864,014AAN00506,,55.0U28390,23.1U174728,17.1U174728,67605
