identifier,title,description,author,date,start_date,end_date,dimensions,fabrication_method,place,accurate_date,image_width,image_height,lat,lng,height,heading,tilt,fov,geometry,image
0072430cx066-08,Canal do Mangue,Nas imediações da atual avenida Francisco Bicalho.,Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro,False,"30,0","24,0",-22.909781,-43.209,10.77,-74.44,89.98,44.8,"POLYGON ((-43.20899972934138 -22.90978082463689, -43.21287684527469 -22.91021256275084, -43.21290411257346 -22.90986043689344, -43.21289377846145 -22.90950754478322, -43.21284594275389 -22.90915728495684, -43.21276106641817 -22.90881303057453, -43.21263996712357 -22.90847809693597, -43.21248381135661 -22.9081557095544, -43.21229410317799 -22.90784897309631, -43.21207687144246 -22.90756578509495, -43.20899972934138 -22.90978082463689))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-08.jpg
0072430cx066-09,Praia de Botafogo ,"Trecho da praia de Botafogo, vendo-se ao fundo o Corcovado. ",Marc Ferrez,1900-01-01,1895-01-01,1905-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Botafogo ,False,"30,0","24,0",-22.942129,-43.175668,53.09,-98.14,89.1,63.0,"POLYGON ((-43.17566809000002 -22.94212893900003, -43.178676423132 -22.94442363026824, -43.17890617616617 -22.94414103682222, -43.17910474327419 -22.94383906580175, -43.17927021228214 -22.9435206254724, -43.17940098981687 -22.9431887826937, -43.1794958166441 -22.94284673337952, -43.17955377978686 -22.94249777171643, -43.17957432130803 -22.94214525843633, -43.17955724367291 -22.94179258844923, -43.17950271164033 -22.94144315814787, -43.17941125066474 -22.94110033269907, -43.17928374182496 -22.94076741363677, -43.17925401640838 -22.94070230275916, -43.17566809000002 -22.94212893900003))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-09.jpg
0072430cx066-10,Bairro de Botafogo ,"Fotografia tomada das imediações da rua Fernando Ferrari, no bairro de Botafogo, com direção ao morro do Corcovado. Vale notar que na época o monumento do Cristo Redentor ainda não havia sido construído. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Botafogo ,False,"30,0","24,0",-22.943292,-43.182254,41.45,-120.61,93.22,45.2,"POLYGON ((-43.18225401199998 -22.94329182500001, -43.18459118386858 -22.94617422325929, -43.18488672833941 -22.94594938312006, -43.18515691682391 -22.94569894895019, -43.18539914726124 -22.94542533270259, -43.18561108689891 -22.94513116958346, -43.18579069475631 -22.9448192926688, -43.18593624127605 -22.94449270561548, -43.18604632497416 -22.94415455373014, -43.1861198859292 -22.94380809367452, -43.18612267369712 -22.94379006811189, -43.18225401199998 -22.94329182500001))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-10.jpg
0072430cx066-11,Praia de Botafogo,"Trecho da praia de Botafogo que foi concluído no ano de 1907, ao fundo o morro da Viúva e a Escola Militar. ",Marc Ferrez,1908-01-01,1907-01-01,1913-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Botafogo ,False,"30,0","24,0",-22.9433,-43.182244,36.5,150.69,90.83,62.4,"POLYGON ((-43.18224390568924 -22.94329988282949, -43.17884520881756 -22.94507322116674, -43.1790503230676 -22.94537145904777, -43.17928619467173 -22.94564974651904, -43.1795505521287 -22.94590540338917, -43.17984084954603 -22.94613596740795, -43.18015429115787 -22.94633921798435, -43.1804878582514 -22.94651319757716, -43.18083833824245 -22.94665623055203, -43.18120235562026 -22.94676693932326, -43.18157640446304 -22.94684425762446, -43.18195688221098 -22.94688744078046, -43.18234012437104 -22.94689607288108, -43.1823697432247 -22.94689529733006, -43.18224390568924 -22.94329988282949))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-11.jpg
0072430cx066-12,Praia de Botafogo,"Trecho da praia de Botafogo que foi concluído no ano de 1907, vendo-se o morro do Pão de Açúcar e a Morro da Viúva. ",Marc Ferrez,1908-01-01,1907-01-01,1913-01-01,"i:/sp: 24,0 x30,0 cm",GELATINA/ Prata,Botafogo ,False,,,-22.943314,-43.182268,42.54,89.5,90.56,63.2,"POLYGON ((-43.182267881 -22.94331433100001, -43.17895807824308 -22.94140378213573, -43.17877066076947 -22.94171173506219, -43.17861692224596 -22.94203512204845, -43.1784983434573 -22.94237082880023, -43.17841606661901 -22.94271562235735, -43.17837088436803 -22.94306618222599, -43.17836323211905 -22.94341913235456, -43.17839318386024 -22.94377107364578, -43.17846045142943 -22.94411861669161, -43.1785643872782 -22.94445841441593, -43.1787039906975 -22.9447871943105, -43.17887791744546 -22.94510178995365, -43.17892194612769 -22.94517081063226, -43.182267881 -22.94331433100001))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-12.jpg
0072430cx066-13,Praia de Botafogo,"Trecho da praia de Botafogo que foi concluído no ano de 1907, vendo-se o morro do Pão de Açúcar e o Morro da Viúva. ",Marc Ferrez,1908-01-01,1907-01-01,1913-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Botafogo ,False,"30,0","24,0",-22.944611,-43.182188000000004,7.18,86.53,87.94,59.6,"POLYGON ((-43.18218763973933 -22.94461051463604, -43.17892218889191 -22.94263626056086, -43.17872777550613 -22.94294051406903, -43.17856668127482 -22.94326085075697, -43.178440457813 -22.9435941857102, -43.17835032095113 -22.9439373088148, -43.17829713901707 -22.94428691566941, -43.17828142446373 -22.94463963940598, -43.17830332892292 -22.94499208311318, -43.17836264173391 -22.94534085255008, -43.17845879196095 -22.94568258883507, -43.17859085388105 -22.94601400079542, -43.1786869649621 -22.94620684078488, -43.18218763973933 -22.94461051463604))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-13.jpg
0072430cx067-04,Chafariz do mestre Valentim,,Marc Ferrez,,,,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Praça XV,False,"30,0","24,0",-22.902824,-43.174766,17.78,85.91,87.09,50.0,"POLYGON ((-43.17476617790057 -22.90282379732171, -43.17135383196504 -22.90107458786587, -43.17118413577738 -22.90139111185775, -43.17104893552369 -22.9017214336331, -43.17094953347591 -22.90206237210156, -43.17088688718312 -22.90241064390678, -43.17086160024011 -22.90276289504435, -43.17087391646381 -22.90311573316098, -43.17092371753404 -22.90346576022412, -43.1710105241218 -22.90380960524709, -43.17111808415016 -22.90410737647008, -43.17476617790057 -22.90282379732171))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/0072430cx067-04.jpg
0072430cx067-05,Cais Pharoux ,,Marc Ferrez,,,,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Praça XV,False,"30,0","24,0",-22.903461,-43.170654,14.52,-63.64,91.92,50.0,"POLYGON ((-43.17065408160686 -22.90346092950309, -43.17455813253783 -22.90337538206967, -43.17453022572284 -22.90302329881925, -43.17446498988146 -22.90267543062845, -43.1743630535459 -22.90233512761294, -43.17422539866985 -22.90200566700769, -43.17405335116188 -22.90169022160814, -43.17384856810807 -22.90139182921789, -43.17361302180655 -22.9011133633971, -43.1733489807684 -22.90085750579329, -43.17309240606826 -22.90065105372194, -43.17065408160686 -22.90346092950309))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/0072430cx067-05.jpg
0072430cx068-02,Jardim Botânico,"Jardim Botânico do Rio de Janeiro, instituição fundada em 1808. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 30,0 x 24,0 cm",GELATINA/ Prata,,False,"24,0","30,0",-22.969128,-43.225111,22.17,-105.02,96.55,60.0,"POLYGON ((-43.22511061397854 -22.9691280418777, -43.22787237843692 -22.9716725910613, -43.22812996820141 -22.97141110041556, -43.22835847846559 -22.97112762257161, -43.22855570863571 -22.97082488770539, -43.22871975941566 -22.97050581143834, -43.22884905109278 -22.97017346675383, -43.22894233874433 -22.96983105439863, -43.22899872421799 -22.96948187205466, -43.22901766477163 -22.96912928257807, -43.22899897828941 -22.96877668161158, -43.22894284502447 -22.96842746488209, -43.22888487147239 -22.96819819697846, -43.22511061397854 -22.9691280418777))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx068-02.jpg
0072430cx068-03,Jardim Botânico,"Jardim Botânico do Rio de Janeiro, instituição fundada em 1808. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i;/sp: 24,0 x 30,0 cm",GELATINA/ Prata,,False,"30,0","24,0",-22.968145,-43.22514,10.72,171.43,95.26,60.0,"POLYGON ((-43.22513958028937 -22.96814515472455, -43.22270337522943 -22.97095748238722, -43.22301450267853 -22.97116379910542, -43.22334609715337 -22.9713410441162, -43.22369496507241 -22.97148751033587, -43.2240577464544 -22.97160178711267, -43.22443094728433 -22.97168277381599, -43.22481097317158 -22.97172969043924, -43.22519416397596 -22.97174208511412, -43.22557682906778 -22.97171983846363, -43.22595528288183 -22.9716631647522, -43.22632588042261 -22.97157260982145, -43.22656681407182 -22.97149383446858, -43.22513958028937 -22.96814515472455))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx068-03.jpg
0072430cx068-05,Jardim Botânico,"Jardim Botânico do Rio de Janeiro, instituição fundada em 1808. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,,False,"30,0","24,0",-22.968582,-43.225183,11.13,31.19,95.12,60.0,"POLYGON ((-43.22518315665705 -22.96858184483269, -43.22510171609093 -22.96498534498773, -43.22471924514068 -22.9650100123639, -43.22434124155898 -22.96506907753916, -43.22397134544998 -22.96516197172815, -43.22361311886262 -22.96528780037762, -43.22327001149586 -22.96544535177889, -43.22294532748468 -22.9656331087337, -43.22264219358615 -22.96584926316164, -43.222363529072 -22.96609173350819, -43.22211201761721 -22.96635818478623, -43.22189008145549 -22.96664605105808, -43.22175962262972 -22.96684849784006, -43.22518315665705 -22.96858184483269))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx068-05.jpg
0072430cx068-08,Jardim Botânico,"Jardim Botânico do Rio de Janeiro, instituição fundada em 1808. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,,False,"30,0","24,0",-22.968529999999998,-43.224835,10.68,-77.14,101.83,60.2,"POLYGON ((-43.22483503213547 -22.96852997467148, -43.22856695932611 -22.96959488584956, -43.22866235232959 -22.96925296566428, -43.22872088555798 -22.96890408308357, -43.22874199558413 -22.96855159807817, -43.22872547939864 -22.9681989052862, -43.22867149635378 -22.96784940132041, -43.22858056661759 -22.96750645205739, -43.2284535661536 -22.96717336022372, -43.22829171827472 -22.96685333359142, -43.22809658185334 -22.96654945408849, -43.2278700363013 -22.9662646481223, -43.22769473604481 -22.96607891368091, -43.22483503213547 -22.96852997467148))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx068-08.jpg
0072430cx069-06,Jardim do Palácio do Catete - chafariz com escultura,"Palácio do Catete, atual Museu da República, que já foi sede do poder executivo nacional entre 1897 e 1960. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Catete ,False,"30,0","24,0",-22.925798,-43.1745,9.2,125.86,89.52,50.0,"POLYGON ((-43.17449966125965 -22.92579769467411, -43.17066379411035 -22.92647541792822, -43.17075438633526 -22.92681843675264, -43.17088104841771 -22.92715162561991, -43.17104256076146 -22.92747177565499, -43.17123736810318 -22.92777580353501, -43.17146359448326 -22.92806078118724, -43.17171906130681 -22.92832396399264, -43.1720013083214 -22.92856281722292, -43.17230761730924 -22.92877504045655, -43.1725977120328 -22.92893966881206, -43.17449966125965 -22.92579769467411))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx069-06.jpg
0072430cx069-07,Jardim do Palácio do Catete,"Palácio do Catete, atual Museu da República, que já foi sede do poder executivo nacional entre 1897 e 1960. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Catete ,False,"30,0","24,0",-22.92596,-43.173456,8.45,-107.94,90.85,38.8,"POLYGON ((-43.17345571225521 -22.92596044095889, -43.1765612728891 -22.92814207786365, -43.17677849634821 -22.92785121922681, -43.17696371824444 -22.92754215143946, -43.17711515494575 -22.92721785110742, -43.17723134823533 -22.92688144151803, -43.17731117934729 -22.92653616255742, -43.17735387973177 -22.92618533950565, -43.17736023809722 -22.92586843498009, -43.17345571225521 -22.92596044095889))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx069-07.jpg
0072430cx069-08,Gruta do Palácio do Catete,"Palácio do Catete, atual Museu da República, que já foi sede do poder executivo nacional entre 1897 e 1960. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Catete ,False,"30,0","24,0",-22.926084,-43.175431,8.86,160.52,93.13,50.0,"POLYGON ((-43.17543121826755 -22.92608427928568, -43.17269434642394 -22.92865073989151, -43.17298066099159 -22.92888545151089, -43.17329057722488 -22.9290931859342, -43.17362111037103 -22.92927194243706, -43.17396907707253 -22.92941999937889, -43.17433112603004 -22.9295359307877, -43.1747037702845 -22.92961862009701, -43.17508342080735 -22.92966727090214, -43.17546642107485 -22.92968141463243, -43.1758066959224 -22.92966490031409, -43.17543121826755 -22.92608427928568))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx069-08.jpg
0072430cx069-10,Jardim Botânico,"Jardim Botânico do Rio de Janeiro, instituição fundada em 1808. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,,False,"30,0","24,0",-22.926005,-43.173867,8.99,-110.76,89.22,50.0,"POLYGON ((-43.17386685890103 -22.92600494023861, -43.17659198804369 -22.92858197693116, -43.17685312554031 -22.92832355764457, -43.17708550218467 -22.92804280869125, -43.17728688014027 -22.9277424339671, -43.17745532015849 -22.92742532636547, -43.17758920024961 -22.92709453991232, -43.17768723129656 -22.92675326035031, -43.17774846946123 -22.92640477445481, -43.17777232526448 -22.92605243837804, -43.17776195407178 -22.92573876135437, -43.17386685890103 -22.92600494023861))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx069-10.jpg
0072430cx097-05,Palácio do Catete,"Palácio do Catete, atual Museu da República, que já foi sede do poder executivo nacional entre 1897 e 1960. ",Marc Ferrez,1895-01-01,1890-01-01,1900-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Catete ,False,"30,0","24,0",-22.926070000000003,-43.17678,19.39,75.72,88.56,67.6,"POLYGON ((-43.17677973765057 -22.92606975327713, -43.17091523037617 -22.9200558108117, -43.17030345653107 -22.92061418495682, -43.16975404530326 -22.92122509835447, -43.16927228809806 -22.92188266824345, -43.16886282505358 -22.92258056249751, -43.16852960033243 -22.92331206058293, -43.16827582410622 -22.92407011825905, -43.16810394160007 -22.92484743539951, -43.16801560949681 -22.92563652628169, -43.16801167993001 -22.9264297916681, -43.16809219222183 -22.92721959198575, -43.16825637244755 -22.92799832089929, -43.16850264083299 -22.92875847856891, -43.16850723643817 -22.92877044985867, -43.17677973765057 -22.92606975327713))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx097-05.jpg
0072430cx097-06,Imprensa Nacional,"Prédio da Imprensa Nacional, ao fundo o morro de Santo Antônio. Inaugurado em 1877, o prédio da Imprensa Nacional foi demolido em 1941. O projeto é assinado pelo arquiteto carioca Antonio de Paula Freitas. ",Marc Ferrez,1894-01-01,1889-01-01,1899-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro; Rua Treze de Maio ,False,"30,0","24,0",-22.906569,-43.178173,25.21,-172.23,86.06,45.4,"POLYGON ((-43.17817257646585 -22.90656896169731, -43.17716746619218 -22.91004506025703, -43.17754220172124 -22.91011907044819, -43.17792300857905 -22.91015889027027, -43.17830621910237 -22.91016413620639, -43.17868814247197 -22.91013475773134, -43.17906510026859 -22.91007103779823, -43.17943346190912 -22.90997359011268, -43.1797896796217 -22.90984335322067, -43.18013032262214 -22.90968158146705, -43.18015210328974 -22.90966987105588, -43.17817257646585 -22.90656896169731))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx097-06.jpg
0072430cx097-09,Imprensa Nacional,"Prédio da Imprensa Nacional, ao fundo o morro de Santo Antônio.Inaugurado em 1877, o prédio da Imprensa Nacional foi demolido em 1941. O projeto é assinado pelo arquiteto carioca Antonio de Paula Freitas. ",Marc Ferrez,1894-01-01,1889-01-01,1899-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro; Rua Treze de Maio ,False,"30,0","24,0",-22.906498000000003,-43.17799,18.85,-169.39,87.9,39.8,"POLYGON ((-43.1779900886296 -22.90649806210748, -43.17697637266997 -22.91218006578951, -43.17758589222584 -22.91224423025625, -43.17819930490744 -22.91225305364768, -43.17881070246613 -22.91220645097897, -43.17941419606985 -22.91210487111603, -43.18000397304419 -22.91194929245056, -43.1805743528786 -22.91174121347291, -43.18111984195723 -22.91148263833377, -43.1811683555681 -22.91145652412663, -43.1779900886296 -22.90649806210748))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx097-09.jpg
0072430cx097-10,Santa Casa de Misericórdia,"Prédio da Santa Casa de Misericórdia no centro do Rio de Janeiro, na Rua Santa Luzia. ",Marc Ferrez,1880-01-01,1875-01-01,1885-01-01,"i:/sp: 24,0 x 30,0 cm",COLÓDIO/ Prata,Centro; Rua Santa Luzia ,False,"30,0","24,0",-22.907723,-43.170320000000004,9.74,-112.6,91.92,50.0,"POLYGON ((-43.17031969478812 -22.90772321360681, -43.17295284003595 -22.91037983011113, -43.17322285198946 -22.9101292993495, -43.17346490346836 -22.90985559650944, -43.17367666344371 -22.90956135763086, -43.17385609266515 -22.90924941651908, -43.17400146329549 -22.90892277744899, -43.17411137554444 -22.90858458622794, -43.17418477114133 -22.90823809989627, -43.1742209435175 -22.90788665535738, -43.17422155811077 -22.90757283344174, -43.17031969478812 -22.90772321360681))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx097-10.jpg
