Source ID,SSID,Title,Creator,Description (English),Description (Portuguese),Date,First Year,Last Year,Type,Item Set,Source,Source URL,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Latitude,Longitude,Depicts,Wikidata ID,Smapshot ID,Media URL
014GLAS022,,"Aterrado, Fábrica de Gás e Corcovado ao fundo",Georges Leuzinger,,"No caminho para o Engenho Velho havia o extenso Mangal de São Diogo,  que impedia a passagem direta para o norte; o único caminho possível era através de Mata-Cavalos, atual Rua do Riachuelo. O Mangal era uma baixada arenosa, de mangues, formada por diversos rios e um braço de mar que se estendia da atual ponte dos Marinheiros até a Praça Onze. O caminho direto começou a ser aberto depois da chegada da família real ao Rio de Janeiro. Em 1835 foi projetado um canal que coletasse a água dos rios que ali desaguavam e para receber a entrada do mar; as obras ficaram prontas em 1860, depois que o Barão de Mauá ganhou uma concessão do Governo Imperial para explorá-las. Estava pronto, assim, o Canal do Mangue. Em 1876 foram feitas limpeza e restauração dos muros e pontes e plantadas palmeiras. Foi também aterrada uma área sobre o mangue, que ficou conhecida como Aterrado. Em 1852 o Barão de Mauá conseguiu uma concessão para instalar uma fábrica de gás para a iluminação pública e doméstica da cidade, que ficou conhecida como ""do Aterrado"". Além das instalações técnicas, a fábrica possuía ainda moradia para os funcionários, biblioteca, jardins e acomodação para os escravos. O morro que vemos ao fundo da fotografia é o do Corcovado.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88669,Photographic print,Albumine,,,,240.0,188.0,-22.90072,-43.1964,http://www.wikidata.org/entity/Q10298377 Hospital Escola São Francisco de Assis||http://www.wikidata.org/entity/Q3676550 Cidade Nova,Q64214697,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS022.jpg
014GLAS023,,Saco do Alferes e São Cristóvão,Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88670,Photographic print,Albumine,,,,239.0,185.0,-22.90021,-43.19665,http://www.wikidata.org/entity/Q64579498 Ilha das Moças||http://www.wikidata.org/entity/Q3949480 Santo Cristo||http://www.wikidata.org/entity/Q178725 Niterói||http://www.wikidata.org/entity/Q22036776 Morro da Providência||http://www.wikidata.org/entity/Q64579539 Ilha dos Melões,Q64214698,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS023.jpg
014GLAS024,,"Saco do Alferes, Ilha das Moças, Ilha dos Melões e São Cristóvão",Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88671,Photographic print,Albumine,,,,,,-22.90021,-43.19664,http://www.wikidata.org/entity/Q64579498 Ilha das Moças||http://www.wikidata.org/entity/Q3949480 Santo Cristo||http://www.wikidata.org/entity/Q178725 Niterói||http://www.wikidata.org/entity/Q22036776 Morro da Providência||http://www.wikidata.org/entity/Q64579539 Ilha dos Melões,Q64214699,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS024.jpg
014GLAS025,,Saco do Alferes e Ponta do Caju,Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88672,Photographic print,Albumine,,,,239.0,188.0,-22.90082,-43.19661,http://www.wikidata.org/entity/Q64579498 Ilha das Moças||http://www.wikidata.org/entity/Q3949480 Santo Cristo||http://www.wikidata.org/entity/Q178725 Niterói||http://www.wikidata.org/entity/Q22036776 Morro da Providência||http://www.wikidata.org/entity/Q64579539 Ilha dos Melões,Q64214700,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS025.jpg
014GLAS026,,Gamboa e Caju,Georges Leuzinger,,"Fotografia tirada do alto do Morro da Providência, nos dá uma visão panorâmica da região da Gamboa. No alto do pequeno morro da Gamboa está o Hospital Nossa Senhora da Saúde, conhecido como da Gamboa, um dos mais antigos hospitais da cidade ainda em funcionamento. Construído por volta de 1840 para atendimento a viajantes e marítimos, possuía também uma enfermaria para escravos. Sua localização isolada e a boa altitude do lugar fizeram com que a Santa Casa de Misericórdia o comprasse em 1853, para atendimento na epidemia de febre amarela.  Em 1890 foi construída ali uma capela neogótica. À direita vemos as edificações do Trapiche da Gamboa, um dos maiores da cidade. Foi nesta enseada que  em 1879 foi construída a estação marítima da Estrada de Ferro D. Pedro II, dotada de armazéns, depósitos de sal, gêneros perecíveis e material de construção. Os trens chegavam vindos da estação D. Pedro através de um túnel aberto no Morro da Providência e seguiam mar adentro sobre um molhe de madeira e ferro.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82154,Photographic print,Albumine,,,,,,-22.89983,-43.19525,http://www.wikidata.org/entity/Q3757943 Gamboa||http://www.wikidata.org/entity/Q64579876 Hospital da Gamboa,Q64214701,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS026.jpg
014GLAS027,,"Gamboa, São Cristóvão e Tijuca; a partir da Saúde",Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88673,Photographic print,Albumine,,,,240.0,180.0,-22.89397,-43.19303,,Q65621263,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS027.jpg
014GLAS028,,"Prainha, vista da Saúde",Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82156,Photographic print,Albumine,,,,237.0,188.0,-22.89438,-43.19318,http://www.wikidata.org/entity/Q3757943 Gamboa,Q64214702,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS028.jpg
014GLAS029,,"Palácio Imperial de São Cristóvão, atual Museu Nacional",Georges Leuzinger,,,1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82157,Photographic print,Albumine,,,,230.0,189.0,-22.90407,-43.22461,http://www.wikidata.org/entity/Q2408175 São Cristóvão||http://www.wikidata.org/entity/Q1850416 Museu Nacional,Q64214704,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS029.jpg
014GLAS030,,"Capela Inglesa, Rua dos Barbonos e Arcos da Lapa",Georges Leuzinger,,"Vista tirada do Morro do Castelo, onde podemos ver os Arcos da Lapa ao fundo e à extrema direita parte da Capela Inglesa (English Chapel), na Rua dos Barbonos, com sua fachada original. A Rua dos Barbonos, atual Evaristo da Veiga, se estendia até as proximidades dos Arcos da Lapa. À esquerda, atrás do conjunto de casas, vemos ainda uma parte do Convento da Ajuda, cujo jardim lateral se estendia até a Rua dos Barbonos.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88674,Photographic print,Albumine,,,,,,-22.90861,-43.17408,http://www.wikidata.org/entity/Q64354277 Rua Evaristo da Veiga||http://www.wikidata.org/entity/Q1579892 Aqueduto da Carioca,Q64214705,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS030.jpg
014GLAS031,,Convento da Ajuda,Georges Leuzinger,,"Em panorâmica também tirada do Morro do Castelo, observamos à esquerda a imensidão do Convento da Ajuda e seus jardins que se estendiam até a atual rua Evaristo da Veiga (antiga Rua dos Barbonos). O Convento foi inaugurado em 1750, depois de muitas dificuldades na sua construção. Em 1795 foi instalado no pátio o chafariz das Saracuras, obra do Mestre Valentim, doado às freiras pelo vice-rei Conde de Resende e hoje localizado em Ipanema. O Convento ficava na Rua da Ajuda, que recebeu este nome por causa de uma ermida ali erguida antes de 1600, em louvor a Nossa Senhora da Conceição da Ajuda. Ao fundo da fotografia vemos o morro de Santa Teresa com destaque para a igreja e o convento da Ordem das Teresianas ou das Carmelitas Descalças, mandado construir por Gomes Freire. Antes do convento o morro chamava-se do Desterro por causa de uma ermida mandada construir por Antônio Gomes do Desterro em louvor a Nossa Senhora do Desterro, em 1629. Esta ermida foi demolida e, em seu lugar, construído o Convento.",1866 circa,1863,1869,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88675,Photographic print,Albumine,,,,237.0,184.0,-22.90752,-43.17407,http://www.wikidata.org/entity/Q980992 Santa Teresa||http://www.wikidata.org/entity/Q18482636 Convento da Ajuda,Q64214706,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS031.jpg
014GLAS032,,Santa Luzia e Praia da Glória,Georges Leuzinger,,"À direita da fotografia vemos uma parte do Convento da Ajuda, na rua de mesmo nome, que ligava a Rua São José à Praia de Santa Luzia, correndo junto ao Morro do Castelo. O Convento, erguido em 1750, foi desapropriado em 1905 com a abertura da Avenida Central e demolido em 1911. Atrás do Convento está a Glória. Em 1857, o bairro foi totalmente remodelado pelo Vereador Haddock Lobo.",1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82160,Photographic print,Albumine,,,,238.0,185.0,-22.90726,-43.17546,http://www.wikidata.org/entity/Q10300392 Igreja de Nossa Senhora da Glória do Outeiro||http://www.wikidata.org/entity/Q20060669 Praia da Glória||http://www.wikidata.org/entity/Q18482636 Convento da Ajuda||http://www.wikidata.org/entity/Q22068967 Outeiro da Glória||http://www.wikidata.org/entity/Q64177106 Mercado da Glória,Q64214707,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS032.jpg
014GLAS033,,"Entrada da baía de Guanabara, com morro do Pão de Açúcar ao fundo",Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82161,Photographic print,Albumine,,,,230.0,185.0,-22.90821,-43.17344,http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q224101 Baía de Guanabara,Q64214708,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS033.jpg
014GLAS034,,Chácara da Floresta e Glória; a partir do Morro do Castelo,Georges Leuzinger,,"Do alto do Morro do Castelo observa-se a Chácara da Floresta, cuja entrada se fazia pela Rua da Ajuda, nas proximidades das atuais ruas México e Almirante Barroso. A chácara também sediou o Club Floresta, que abrigava reuniões de políticos, o Imperial Instituto Artístico e, mais tarde, o Externato Aquino. Ao fundo vemos o bairro da Glória.",1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82162,Photographic print,Albumine,,,,237.0,182.0,-22.90834,-43.17575,http://www.wikidata.org/entity/Q18482636 Convento da Ajuda||http://www.wikidata.org/entity/Q1532671 Glória||http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q64177106 Mercado da Glória,Q64214709,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS034.jpg
014GLAS035,,Largo do Paço,Georges Leuzinger,,"Fotografia tirada do Morro do Castelo, primeiro ponto ocupado pelos portugueses depois da fundação da cidade junto à entrada da barra da Baía de Guanabara. Podemos observar a orla marítima primeiro habitada, do Morro do Castelo ao Morro de São Bento. As duas primeiras ruas, Misericórdia e Direita (atual Primeiro de Março) articulavam-se ao Terreiro do Carmo, depois Largo do Paço, atual Praça XV. Ao fundo a Ilha das Cobras.",1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82163,Photographic print,Albumine,,,,238.0,185.0,-22.90639,-43.17485,,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS035.jpg
014GLAS036,,Convento de Santo Antônio; a partir do Morro do Castelo,Georges Leuzinger,,,1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82164,Photographic print,Albumine,,,,238.0,185.0,-22.90615,-43.17555,http://www.wikidata.org/entity/Q10332462 Morro de Santo Antônio||http://www.wikidata.org/entity/Q14947966 Convento de Santo Antônio,Q64214711,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS036.jpg
014GLAS037,,Outeiro da Glória; a partir de Santa Teresa,Georges Leuzinger,,,1866 circa,1864,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88676,Photographic print,Albumine,,,,237.0,184.0,-22.91855,-43.17899,http://www.wikidata.org/entity/Q10300392 Igreja de Nossa Senhora da Glória do Outeiro||http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q22068967 Outeiro da Glória||http://www.wikidata.org/entity/Q64177106 Mercado da Glória||http://www.wikidata.org/entity/Q980992 Santa Teresa,Q64214712,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS037.jpg
014GLAS038,,"Glória, Catete e Flamengo; a partir de Santa Teresa",Georges Leuzinger,,,1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82166,Photographic print,Albumine,,,,,,-22.9185,-43.17891,http://www.wikidata.org/entity/Q10300392 Igreja de Nossa Senhora da Glória do Outeiro||http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q22068967 Outeiro da Glória||http://www.wikidata.org/entity/Q1142766 Palácio do Catete,Q64214713,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS038.jpg
014GLAS039,,"Vista das Ruas D. Luiza (atual Cândido Mendes), D. Christina e Santa Teresa",Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82167,Photographic print,Albumine,,,,237.0,185.0,-22.91859,-43.17883,http://www.wikidata.org/entity/Q1532671 Glória,Q64214714,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS039.jpg
014GLAS040,,Ruas D. Luiza (atual Cândido Mendes) e Santo Amaro; a partir de Santa Teresa,Georges Leuzinger,,"Ruas D. Luiza e Santo Amaro, no Catete, vistas de Santa Teresa. Hoje a rua D. Luiza chama-se Cândido Mendes.",1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82168,Photographic print,Albumine,,,,237.0,185.0,-22.91823,-43.17922,http://www.wikidata.org/entity/Q991717 Bairro do Catete,Q64214715,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS040.jpg
014GLAS041,,"Cais da Glória, Lapa, Passeio Público e Santa Luzia",Georges Leuzinger,,"Podemos ver na fotografia a enseada da Glória com a Lapa e o Passeio ao fundo. À direita vemos o Morro do Castelo. A igrejinha que vemos logo abaixo do Morro do Castelo é a de Santa Luzia. À esquerda, bem abaixo, vemos um pedaço do Mercado da Glória, construído em 1857 e demolido durante as reformas urbanas entre 1903 e 1906. A cadeia de montanhas bem ao fundo faz parte da Serra dos Órgãos.",1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88677,Photographic print,Albumine,,,,237.0,185.0,-22.92129,-43.17525,,Q64214716,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS041.jpg
014GLAS042,,Vista da Glória; a partir do Outeiro,Georges Leuzinger,,"A rua D. Luiza e o Mercado da Glória no primeiro plano. A Glória surgiu por mando do vice-rei Marquês do Lavradio para preparar feiras livres de impostos e normalizar, assim, o abastecimento das capitanias do Rio e de Minas no século XVIII. Em 1857, o bairro foi totalmente remodelado pelo Vereador Haddock Lobo, que levantou novo mercado, este que se vê na fotografia,  a fim de dar melhor aparência ao logradouro.",1880 circa,1875,1885,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88678,Photographic print,Albumine,,,,237.0,185.0,-22.92114,-43.1755,http://www.wikidata.org/entity/Q1532671 Glória||http://www.wikidata.org/entity/Q64177106 Mercado da Glória,Q64007188,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS042.jpg
014GLAS043,,"Largo da Glória, Santo Amaro e Santa Tereza",Georges Leuzinger,,"Fotografia tirada da Igreja da Glória, no alto do Outeiro, de onde contemplamos a Praça da Glória, a rua Santo Amaro e, à direita, o morro de Santa Teresa.",1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88679,Photographic print,Albumine,,,,237.0,185.0,-22.92151,-43.17534,http://www.wikidata.org/entity/Q1532671 Glória,Q64214717,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS043.jpg
014GLAS044,,Bairro do Catete e morro do Corcovado; a partir da Glória,Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88680,Photographic print,Albumine,,,,237.0,185.0,-22.92148,-43.17543,,Q64214718,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS044.jpg
