dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:date,dcterms:available,dcterms:type:en,dcterms:type:pt,dcterms:medium:pt,dcterms:medium:en,dcterms:format:pt,dcterms:format:en,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,foaf:depicts,schema:width,schema:height,media,item_sets
014AM012005,Rua Voluntários da Pátria,,Augusto Malta,1920 circa,1914/1924,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17266 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772486 Wikidata,-22.95286,-43.18823,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012005.jpg,All||Views
014AM012006,Arsenal de Guerra - atual Museu Histórico Nacional,,Augusto Malta,02/07/1919,1919/1919,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/78680 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772873 Wikidata,-22.90607,-43.16794,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012006.jpg,All||Views
014AM012007,Rua da Misericórdia,"A Rua da Misericórdia ficava entre a atual Rua Dom Manuel e Avenida Presidente Antônio Carlos, próximo ao Largo da Misericórdia.",Augusto Malta,05/1921,1921/1921,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/78683 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772875 Wikidata,-22.90614,-43.1702,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012007.jpg,All||Views
014AM012008,"Rua da Imperatriz, atual Avenida Passos, na altura da avenida Marechal Floriano",,Augusto Malta,1925 circa,1920/1930,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17132 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621151 Wikidata,-22.90171,-43.18442,http://www.wikidata.org/entity/Q2946148 Centro,245,181,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012008.jpg,All||Views
014AM012010,"Exposição do Centenário da Independência de 1922 - Pavilhão dos Estados, posteriormente, Edifício do Ministério da Agricultura","Pavilhão dos Estados, posteriormente, Edifício do Ministério da Agricultura, projetado por Morales de Los Rios, por ocasião da Exposição do Centenário da Independência, em 1922.",Augusto Malta,1922 circa,1921/1923,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17267 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621152 Wikidata,-22.90524,-43.17048,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012010.jpg,All||Views
014AM012011,"Comércio na Avenida Central, atual Rio Branco, com destaque para o Bazar de Stamboul",,Augusto Malta,11/04/1926,1926/1926,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17268 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772487 Wikidata,-22.95536,-43.21553,,180,240,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012011.jpg,All||Views
014AM012012,"Hospital São Zacharias; à direita, igreja de Santo Inácio ou dos Jesuítas",,Augusto Malta,1920 circa,1915/1925,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17133 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621153 Wikidata,-22.90639,-43.1729,http://www.wikidata.org/entity/Q10332478 Morro do Castelo,232,171,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012012.jpg,All||Views
014AM012013,"Aterro do Flamengo visto da Lapa, na altura do Passeio Público",,Augusto Malta,15/03/1925,1925/1925,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/78681 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621154 Wikidata,-22.93863,-43.17208,http://www.wikidata.org/entity/Q522559 Lapa,230,172,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012013.jpg,All||Views||Smapshot
014AM012014,"Esquina da rua da Alfândega com rua José Maurício, atual rua Thomé de Souza",,Augusto Malta,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17134 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621155 Wikidata,-22.90514,-43.18629,http://www.wikidata.org/entity/Q2946148 Centro,239,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012014.jpg,All||Views
014AM012016,Vista da Praça Marechal Floriano,Destaque para o Pathé Palace e o Capitólio.,Augusto Malta,1935 circa,1930/1938,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/78622 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621156 Wikidata,-22.91076,-43.17527,http://www.wikidata.org/entity/Q2946148 Centro,242,179,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012016.jpg,All||Views
014AM012017,Vista da Praça Marechal Floriano,"Destaque para o Pathé Palace (o terceiro prédio da direita para a esquerda), e ao fundo o Palácio Monroe.",Augusto Malta,1935 circa,1930/1938,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/78621 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621157 Wikidata,-22.90924,-43.17566,http://www.wikidata.org/entity/Q2946148 Centro,235,174,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012017.jpg,All||Views
014AM012018,"Terreno da rua General Polidoro, entre os números 181 e 185",,Augusto Malta,1920 circa,1915/1925,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/78682 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772874 Wikidata,-22.95623,-43.18603,,236,173,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012018.jpg,All||Views
014AM012019,Visita do Dr. Frontin a rua Barão de Cotegipe,,Augusto Malta,18/03/1919,1919/1919,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/78684 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772876 Wikidata,-22.91743,-43.25139,,240,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012019.jpg,All||Views
014AM012022,Demolição do chafariz da Carioca,,Augusto Malta,13/03/1926,1926/1926,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17269 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621158 Wikidata,-22.90717,-43.17803,http://www.wikidata.org/entity/Q2946148 Centro,232,172,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012022.jpg,All||Views
014AM012023,Avenida Mem de Sá,,Augusto Malta,20/08/1914,1914/1914,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/78619 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621641 Wikidata,-22.91243,-43.18561,http://www.wikidata.org/entity/Q522559 Lapa,234,174,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012023.jpg,All||Views
014AM012024,Armazém Caravella na rua Catumbi,,Augusto Malta,23/08/1922,1923/1923,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17135 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772473 Wikidata,-22.91574,-43.19576,,229,169,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012024.jpg,All||Views
014AM012025,"Comércio na rua Chile, atual avenida Chile, destaque para a Le Mobilier Tapeçarias e Móveis",,Augusto Malta,1920 circa,1915/1925,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17136 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772474 Wikidata,-22.90694,-43.17668,,181,241,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012025.jpg,All||Views
014AM012027,Rua Marechal Floriano Peixoto,,Augusto Malta,1915 circa,1910/1920,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17137 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621161 Wikidata,-22.90298,-43.18716,http://www.wikidata.org/entity/Q2946148 Centro,232,173,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012027.jpg,All||Views
014AM012029,Praia de Botafogo,,Augusto Malta,1910 circa,1910/1910,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17138 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621163 Wikidata,-22.95133,-43.18053,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),239,179,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012029.jpg,All||Views||Smapshot
014AM012030,Rua Santa Luzia,,Augusto Malta,19/03/1915,1915/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17139 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621164 Wikidata,-22.91084,-43.17418,http://www.wikidata.org/entity/Q2946148 Centro,238,172,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012030.jpg,All||Views
014AM012031,Rua dos Arcos,,Augusto Malta,1905 circa,1903/1910,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17140 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621165 Wikidata,-22.91353,-43.18052,http://www.wikidata.org/entity/Q522559 Lapa,240,181,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012031.jpg,All||Views
014AM012032,Fachada da Casa Colombo,,Augusto Malta,18/11/1926,1926/1926,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/76246 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621166 Wikidata,-22.90533,-43.17885,,182,240,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012032.jpg,All||Views
014AM012033,Avenida Rio Branco (antiga Avenida Central),,Augusto Malta,28/03/1925,1925/1925,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17141 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621167 Wikidata,-22.90799,-43.17658,http://www.wikidata.org/entity/Q2946148 Centro,234,173,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012033.jpg,All||Views
014AM012034,Fachada do Teatro Municipal,,Augusto Malta,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17142 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621168 Wikidata,-22.90964,-43.17584,http://www.wikidata.org/entity/Q579694 Cinelândia,235,177,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012034.jpg,All||Views
014AM012035,Bonde na rua do Catete,,Augusto Malta,1920 circa,1915/1925,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17143 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621169 Wikidata,-22.92581,-43.17662,http://www.wikidata.org/entity/Q991717 Bairro do Catete,234,176,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012035.jpg,All||Views
014AM012036,Praça Duque de Caxias,,Augusto Malta,1910 circa,1905/1915,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/78618 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621170 Wikidata,-22.93131,-43.17962,http://www.wikidata.org/entity/Q10316374 Largo do Machado,231,173,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012036.jpg,All||Views
014AM012037,"Praça Vinte e Oito de Setembro, atual Praça Mauá",,Augusto Malta,1915 circa,1910/1920,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17144 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621171 Wikidata,-22.89608,-43.18135,http://www.wikidata.org/entity/Q2946148 Centro,239,180,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012037.jpg,All||Views
014AM012038,Mercado de Flores,,Augusto Malta,1920 circa,1915/1925,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/17145 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621172 Wikidata,-22.90321,-43.17995,,240,181,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM012038.jpg,All||Views
