qid,P31,Lpt-br,Dpt-br,Den,P571,qal1319,qal1326,P17,P1259,qal2044,qal7787,qal8208,P170,P186,P195,P217,P2079,P4036,P2049,P2048,P7835
Q65621196,Q125191,"Vista da rua Real Grandeza, cemitério São João Batista à direita e morro Santa Marta ao fundo",Fotografia de Augusto Malta,Photograph by Augusto Malta,1910-01-01T00:00:00Z/8,1905-01-01T00:00:00Z/9,1915-01-01T00:00:00Z/9,Q155,@-22.961067/-43.190257,20.41U11573,-22.12U28390,88.85U28390,Q16495239,Q11472,Q71989864,014AM012062,Q172984,50.0U28390,23.4U174728,17.4U174728,17156
Q65621197,Q125191,Vista do Largo de São Francisco de Paula,Fotografia de Augusto Malta,Photograph by Augusto Malta,1915-01-01T00:00:00Z/8,1910-01-01T00:00:00Z/9,1920-01-01T00:00:00Z/9,Q155,@-22.905226000000006/-43.180507,15.54U11573,-29.92U28390,90.67U28390,Q16495239,Q11472,Q71989864,014AM012063,Q172984,45.8U28390,23.9U174728,17.9U174728,17157
Q65621533,Q125191,Palácio Monroe,Fotografia de Augusto Malta,Photograph by Augusto Malta,1910-01-01T00:00:00Z/8,1905-01-01T00:00:00Z/9,1915-01-01T00:00:00Z/9,Q155,@-22.911662/-43.175147,9.28U11573,-173.91U28390,100.35U28390,Q16495239,Q11472,Q71989864,014AM012064,Q172984,50.0U28390,23.5U174728,17.0U174728,17158
Q65621200,Q125191,Esquina da Avenida Passos com a extinta rua de São Pedro,Fotografia de Augusto Malta,Photograph by Augusto Malta,1915-01-01T00:00:00Z/8,1910-01-01T00:00:00Z/9,1920-01-01T00:00:00Z/9,Q155,@-22.90275/-43.184063,11.11U11573,13.9U28390,94.49U28390,Q16495239,Q11472,Q71989864,014AM012066,Q172984,50.0U28390,24.0U174728,18.0U174728,17159
Q65621202,Q125191,Morro de Santo Antônio visto da praça Tiradentes,Fotografia de Augusto Malta,Photograph by Augusto Malta,1920-01-01T00:00:00Z/8,1915-01-01T00:00:00Z/9,1925-01-01T00:00:00Z/9,Q155,@-22.906321/-43.182331,30.29U11573,121.0U28390,84.63U28390,Q16495239,Q11472,Q71989864,014AM012068,Q172984,52.6U28390,23.1U174728,17.5U174728,17160
Q65621203,Q125191,Bonde circulando no bairro de Botafogo,Fotografia de Augusto Malta,Photograph by Augusto Malta,1920-01-01T00:00:00Z/8,1915-01-01T00:00:00Z/9,1925-01-01T00:00:00Z/9,Q155,@-22.949123/-43.181862,10.27U11573,-156.2U28390,99.69U28390,Q16495239,Q11472,Q71989864,014AM012069,Q172984,49.4U28390,24.0U174728,18.0U174728,17271
Q65621205,Q125191,Vista da Avenida Rio Branco em frente a sede do Jornal do Brasil,Fotografia de Augusto Malta,Photograph by Augusto Malta,1915-01-01T00:00:00Z/8,1910-01-01T00:00:00Z/9,1920-01-01T00:00:00Z/9,Q155,@-22.904875/-43.177577,19.12U11573,-168.78U28390,92.42U28390,Q16495239,Q11472,Q71989864,014AM012071,Q172984,50.0U28390,18.0U174728,24.0U174728,17161
Q65621206,Q125191,Cine Odeon,Fotografia de Augusto Malta,Photograph by Augusto Malta,1930-01-01T00:00:00Z/8,1925-01-01T00:00:00Z/9,1935-01-01T00:00:00Z/9,Q155,@-22.911244/-43.175172,25.08U11573,-110.49U28390,91.17U28390,Q16495239,Q11472,Q71989864,014AM012072,Q172984,39.2U28390,17.9U174728,23.9U174728,78688
Q65621534,Q125191,Vista Chinesa,Fotografia de Augusto Malta,Photograph by Augusto Malta,1910-01-01T00:00:00Z/8,1905-01-01T00:00:00Z/9,1915-01-01T00:00:00Z/9,Q155,@-22.973274/-43.249844,420.85U11573,79.53U28390,96.05U28390,Q16495239,Q11472,Q71989864,014AM012076,Q172984,50.0U28390,,,82783
Q65621209,Q125191,Cine Íris,Fotografia de Augusto Malta,Photograph by Augusto Malta,1921-12-11T00:00:00Z/11,,,Q155,@-22.906582/-43.180467,19.4U11573,-154.74U28390,83.42U28390,Q16495239,Q11472,Q71989864,014AM014001,Q172984,50.0U28390,17.2U174728,23.1U174728,17162
Q65621210,Q125191,"Cine Íris, na Rua da Carioca",Fotografia de Augusto Malta,Photograph by Augusto Malta,1921-12-11T00:00:00Z/11,,,Q155,@-22.907004/-43.180435,27.57U11573,-32.61U28390,80.64U28390,Q16495239,Q11472,Q71989864,014AM014002,Q172984,58.6U28390,22.3U174728,17.2U174728,78689
Q65621211,Q125191,Regata na enseada de Botafogo,Fotografia de Augusto Malta,Photograph by Augusto Malta,1908-11-15T00:00:00Z/11,,,Q155,@-22.947744/-43.179666,3.82U11573,107.92U28390,84.42U28390,Q16495239,Q11472,Q71989864,014AM015001,Q172984,58.0U28390,23.3U174728,17.2U174728,82425
Q65621212,Q125191,Competição de remo na enseada de Botafogo,Fotografia de Augusto Malta,Photograph by Augusto Malta,1915-10-24T00:00:00Z/11,,,Q155,@-22.947162/-43.180686,10.95U11573,59.27U28390,80.83U28390,Q16495239,Q11472,Q71989864,014AM015009,Q172984,56.8U28390,24.0U174728,11.8U174728,78691
Q65621213,Q125191,Marinheiros em competição de remo na enseada de Botafogo,Fotografia de Augusto Malta,Photograph by Augusto Malta,1919-10-19T00:00:00Z/11,,,Q155,@-22.946089/-43.179607,1.78U11573,112.94U28390,85.21U28390,Q16495239,Q11472,Q71989864,014AM015010,Q172984,52.6U28390,17.1U174728,11.8U174728,78690
Q65621214,Q125191,Padaria Mar e Terra,Fotografia de Augusto Malta,Photograph by Augusto Malta,1923-01-01T00:00:00Z/9,,,Q155,@-22.901329/-43.185598,10.52U11573,39.46U28390,83.9U28390,Q16495239,Q11472,Q71989864,014AM015012,Q172984,50.0U28390,23.9U174728,18.0U174728,78692
Q65621219,Q125191,Cortejo em homenagem a Tiradentes,Fotografia de Augusto Malta,Photograph by Augusto Malta,1922-04-21T00:00:00Z/11,,,Q155,@-22.906562/-43.179515,12.74U11573,38.75U28390,89.79U28390,Q16495239,Q11472,Q71989864,014AM017001,Q172984,65.8U28390,24.0U174728,18.0U174728,17163
Q65621220,Q125191,Pátio do Museu Histórico Nacional em obras,Fotografia de Augusto Malta,Photograph by Augusto Malta,1921-01-19T00:00:00Z/11,,,Q155,@-22.905902/-43.169733,9.23U11573,-119.1U28390,101.85U28390,Q16495239,Q11472,Q71989864,014AM017002,Q172984,50.0U28390,23.3U174728,17.5U174728,78697
Q65621221,Q125191,Vista da rua do Mercado,Fotografia de Augusto Malta,Photograph by Augusto Malta,1922-01-01T00:00:00Z/9,,,Q155,@-22.901052/-43.175442,12.9U11573,144.22U28390,83.4U28390,Q16495239,Q11472,Q71989864,014AM017003,Q172984,50.0U28390,18.3U174728,24.2U174728,17029
Q65621222,Q125191,Inauguração da estátua oferecida pelo México ao Brasil - Monumento a Cuauhtémoc,Fotografia de Augusto Malta,Photograph by Augusto Malta,1922-09-16T00:00:00Z/11,,,Q155,@-22.937361/-43.172873,9.71U11573,-153.2U28390,95.81U28390,Q16495239,Q11472,Q71989864,014AM017004,Q172984,25.6U28390,23.4U174728,17.4U174728,19247
Q65621223,Q125191,Pescadores na praia de Copacabana,Fotografia de Augusto Malta,Photograph by Augusto Malta,1922-10-16T00:00:00Z/11,,,Q155,@-22.984052/-43.189286,8.54U11573,110.66U28390,91.97U28390,Q16495239,Q11472,Q71989864,014AM017005,Q172984,50.2U28390,24.1U174728,17.2U174728,78615
Q65621224,Q125191,"Evento de comemoração aos cem anos do Dia do Fico, em frente a",Fotografia de Augusto Malta,Photograph by Augusto Malta,1922-01-09T00:00:00Z/11,,,Q155,@-22.903954/-43.180119,12.69U11573,-143.28U28390,81.49U28390,Q16495239,Q11472,Q71989864,014AM017006,Q172984,51.0U28390,23.4U174728,17.7U174728,19246
Q65621225,Q125191,Visita de estudantes ao Cristo Redentor,Fotografia de Augusto Malta,Photograph by Augusto Malta,1931-01-01T00:00:00Z/9,,,Q155,@-22.951841/-43.210036,702.29U11573,-102.13U28390,106.52U28390,Q16495239,FOTOGRAFIA,Q71989864,014AM018001,Q172984,42.0U28390,18.0U174728,24.0U174728,17499
Q65621226,Q125191,Obras de saneamento básico na praia de Botafogo,Fotografia de Augusto Malta,Photograph by Augusto Malta,1933-01-01T00:00:00Z/9,,,Q155,@-22.950097/-43.181514,19.52U11573,96.06U28390,83.71U28390,Q16495239,Q11472,Q71989864,014AM018002,Q172984,50.0U28390,23.1U174728,17.4U174728,17164
Q65621535,Q125191,Praia de Botafogo,Fotografia de Augusto Malta,Photograph by Augusto Malta,1933-06-30T00:00:00Z/11,,,Q155,@-22.950196/-43.181258,7.49U11573,58.69U28390,91.04U28390,Q16495239,Q11472,Q71989864,014AM018003,Q172984,50.0U28390,23.2U174728,17.0U174728,78698
Q97772877,Q125191,Rua Pedro Américo,Fotografia de Augusto Malta,Photograph by Augusto Malta,1933-09-13T00:00:00Z/11,,,Q155,@-22.923921/-43.177792,8.13U11573,-2.02U28390,94.43U28390,Q16495239,Q11472,Q71989864,014AM018004,Q172984,50.0U28390,23.2U174728,17.0U174728,78701
Q65621228,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-01-01T00:00:00Z/8,1921-01-01T00:00:00Z/9,1931-01-01T00:00:00Z/9,Q155,@-22.972611/-43.223974,24.26U11573,-179.42U28390,87.99U28390,Q16495239,Q11472,Q71989864,014AM019001,Q172984,50.2U28390,23.1U174728,17.3U174728,78700
Q65621229,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-03-21T00:00:00Z/11,,,Q155,@-22.974138/-43.224977,6.81U11573,142.68U28390,96.81U28390,Q16495239,Q11472,Q71989864,014AM019002,Q172984,60.2U28390,23.1U174728,17.3U174728,78699
Q65621536,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-01-01T00:00:00Z/8,1921-01-01T00:00:00Z/9,1931-01-01T00:00:00Z/9,Q155,@-22.974405/-43.22487,7.9U11573,162.59U28390,97.07U28390,Q16495239,Q11472,Q71989864,014AM019004,Q172984,62.6U28390,23.1U174728,17.3U174728,78702
Q65621537,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-06-19T00:00:00Z/11,,,Q155,@-22.973349/-43.224246,24.89U11573,-149.77U28390,91.06U28390,Q16495239,Q11472,Q71989864,014AM019005,Q172984,67.4U28390,23.1U174728,17.3U174728,78703
Q65621538,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-06-19T00:00:00Z/11,,,Q155,@-22.974067/-43.224186,6.75U11573,-22.91U28390,101.03U28390,Q16495239,Q11472,Q71989864,014AM019006,Q172984,64.6U28390,23.1U174728,17.3U174728,78704
Q65621539,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-01-01T00:00:00Z/8,1921-01-01T00:00:00Z/9,1931-01-01T00:00:00Z/9,Q155,@-22.973257/-43.223871,9.11U11573,-132.29U28390,98.83U28390,Q16495239,Q11472,Q71989864,014AM019007,Q172984,64.0U28390,23.1U174728,17.3U174728,78706
Q65621540,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-06-19T00:00:00Z/11,,,Q155,@-22.972193/-43.223217,7.26U11573,-99.35U28390,100.02U28390,Q16495239,Q11472,Q71989864,014AM019008,Q172984,62.4U28390,23.1U174728,17.3U174728,78707
Q65621543,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-08-08T00:00:00Z/11,,,Q155,@-22.974117/-43.224555,18.3U11573,146.6U28390,80.01U28390,Q16495239,Q11472,Q71989864,014AM019009,Q172984,58.2U28390,23.1U174728,17.3U174728,78705
Q65621541,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-01-01T00:00:00Z/8,1921-01-01T00:00:00Z/9,1931-01-01T00:00:00Z/9,Q155,@-22.974939000000006/-43.224157,15.28U11573,-79.16U28390,89.75U28390,Q16495239,Q11472,Q71989864,014AM019010,Q172984,49.6U28390,23.1U174728,17.3U174728,78709
Q65621542,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-06-24T00:00:00Z/11,,,Q155,@-22.974272/-43.224575,16.71U11573,17.74U28390,95.93U28390,Q16495239,Q11472,Q71989864,014AM019011,Q172984,50.6U28390,23.1U174728,17.3U174728,78708
Q65621544,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-01-01T00:00:00Z/8,1921-01-01T00:00:00Z/9,1931-01-01T00:00:00Z/9,Q155,@-22.973411/-43.22432,22.72U11573,-122.84U28390,86.94U28390,Q16495239,Q11472,Q71989864,014AM019013,Q172984,67.2U28390,23.1U174728,17.3U174728,78710
Q65621545,Q125191,Jockey Club,Fotografia de Augusto Malta,Photograph by Augusto Malta,1926-07-15T00:00:00Z/11,,,Q155,@-22.975177/-43.225588,12.76U11573,46.94U28390,87.9U28390,Q16495239,Q11472,Q71989864,014AM019015,Q172984,51.6U28390,23.1U174728,17.3U174728,78711
Q64214676,Q125191,"Arsenal da Guerra, Praia do Peixe e Alfândega; a partir da Ilha das Cobras",Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.896548000000006/-43.174034000000006,40.01U11573,172.01U28390,88.09U28390,Q5877879,Q11472,Q71989864,014GLAS001,Q580807,40.2U28390,23.9U174728,18.5U174728,82128
Q64214677,Q125191,Entrada da Barra do Rio de Janeiro,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.896144/-43.173932,55.3U11573,158.54U28390,86.36U28390,Q5877879,Q11472,Q71989864,014GLAS002,Q580807,58.2U28390,23.9U174728,18.5U174728,82130
Q64214678,Q125191,Arsenal da Marinha e Mosteiro de São Bento; a partir da Ilha das Cobras,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.896409/-43.174601,38.57U11573,-95.46U28390,87.75U28390,Q5877879,Q11472,Q71989864,014GLAS003,Q580807,50.0U28390,23.9U174728,18.5U174728,82131
Q64214679,Q125191,Praia de D. Manoel e Alfândega; a partir da Ilha das Cobras,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.896444/-43.174328,43.96U11573,-146.22U28390,88.7U28390,Q5877879,Q11472,Q71989864,014GLAS004,Q580807,54.8U28390,23.9U174728,18.5U174728,82132
Q64214680,Q125191,"Arsenal da Marinha, Praia dos Mineiros e Candelária; a partir da Ilha das Cobras",Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.896477/-43.174454,40.74U11573,-132.72U28390,88.29U28390,Q5877879,Q11472,Q71989864,014GLAS005,Q580807,38.8U28390,23.9U174728,18.5U174728,82133
Q64214681,Q125191,Porto do Méier,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.881747/-43.126012,63.5U11573,89.13U28390,84.72U28390,Q5877879,Q11472,Q71989864,014GLAS006,Q580807,62.0U28390,23.6U174728,18.5U174728,82134
Q64214683,Q125191,São Domingos e a Embarcadeira,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.883055/-43.128643,51.91U11573,-174.49U28390,82.86U28390,Q5877879,Q11472,Q71989864,014GLAS008,Q580807,58.2U28390,,,82136
Q64214684,Q125191,São Domingos e a embarcadeira,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.897005/-43.126249,54.11U11573,-110.69U28390,87.03U28390,Q5877879,Q11472,Q71989864,014GLAS009,Q580807,39.6U28390,,,82137
Q64214685,Q125191,Boa Viagem e entrada da barra do Rio,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.907232/-43.130925,63.41U11573,-174.82U28390,82.76U28390,Q5877879,Q11472,Q71989864,014GLAS010,Q580807,57.4U28390,,,82138
Q64214686,Q125191,Caminho de Boa Viagem,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.90656/-43.130685,49.31U11573,22.73U28390,88.03U28390,Q5877879,Q11472,Q71989864,014GLAS011,Q580807,40.8U28390,24.0U174728,19.0U174728,82139
Q64214687,Q125191,Pedra de Itapuca,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.905363/-43.119529,10.59U11573,-128.96U28390,91.17U28390,Q5877879,Q11472,Q71989864,014GLAS012,Q580807,32.0U28390,,,82140
Q64214688,Q125191,Pedra de Itapuca,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.905405/-43.119708,10.5U11573,-139.93U28390,88.43U28390,Q5877879,Q11472,Q71989864,014GLAS013,Q580807,58.6U28390,24.0U174728,19.0U174728,82141
Q64214689,Q125191,Vale do Ingá,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.902719/-43.121898,41.71U11573,-157.32U28390,85.67U28390,Q5877879,Q11472,Q71989864,014GLAS014,Q580807,47.2U28390,23.8U174728,18.1U174728,82142
Q64214690,Q125191,Ingá e Praia Grande,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.900429000000006/-43.127756,54.92U11573,125.78U28390,88.61U28390,Q5877879,Q11472,Q71989864,014GLAS015,Q580807,29.0U28390,23.8U174728,18.4U174728,82143
Q64214693,Q125191,"Centro do Rio de Janeiro, Gamboa, Baía de Guanabara e Niterói; a partir do Morro da Providência",Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.899971/-43.195775,129.47U11573,86.6U28390,86.31U28390,Q5877879,Q11472,Q71989864,014GLAS018,Q580807,29.6U28390,23.7U174728,18.2U174728,82146
Q64214694,Q125191,Campo de Santana e arredores; a partir do Morro da Previdência,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.900145/-43.196068,137.58U11573,111.11U28390,85.16U28390,Q5877879,Q11472,Q71989864,014GLAS019,Q580807,32.8U28390,23.9U174728,18.5U174728,82147
Q64214695,Q125191,Vista da Prainha e Saúde; a partir do Morro do Livramento,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.899168/-43.194538,87.41U11573,40.99U28390,86.87U28390,Q5877879,Q11472,Q71989864,014GLAS020,Q580807,41.0U28390,23.9U174728,18.7U174728,82148
Q64214696,Q125191,Aterrado e Engenho Velho,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.901275/-43.196256,94.79U11573,-139.99U28390,85.11U28390,Q5877879,Q11472,Q71989864,014GLAS021,Q580807,56.6U28390,23.8U174728,18.4U174728,82149
Q64214698,Q125191,Saco do Alferes e São Cristóvão,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.900213/-43.196649,113.28U11573,-92.8U28390,85.45U28390,Q5877879,Q11472,Q71989864,014GLAS023,Q580807,57.8U28390,23.9U174728,18.5U174728,82151
Q64214699,Q125191,"Saco do Alferes, Ilha das Moças, Ilha dos Melões e São Cristóvão",Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.900211/-43.196641,90.53U11573,-89.11U28390,87.79U28390,Q5877879,Q11472,Q71989864,014GLAS024,Q580807,32.8U28390,,,82152
Q64214700,Q125191,Saco do Alferes e Ponta do Caju,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.900816/-43.196609,123.21U11573,-65.85U28390,81.23U28390,Q5877879,Q11472,Q71989864,014GLAS025,Q580807,57.8U28390,23.9U174728,18.8U174728,82153
Q65621263,Q125191,"Gamboa, São Cristóvão e Tijuca; a partir da Saúde",Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.893966/-43.193027,44.53U11573,-115.52U28390,90.33U28390,Q5877879,Q11472,Q71989864,014GLAS027,Q580807,35.0U28390,24.0U174728,18.0U174728,82155
Q64214702,Q125191,"Prainha, vista da Saúde",Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.894375/-43.193179,40.75U11573,96.57U28390,85.51U28390,Q5877879,Q11472,Q71989864,014GLAS028,Q580807,56.6U28390,23.7U174728,18.8U174728,82156
Q64214704,Q125191,"Palácio Imperial de São Cristóvão, atual Museu Nacional",Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1865-01-01T00:00:00Z/8,1860-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.904074/-43.224615,22.79U11573,-142.78U28390,89.12U28390,Q5877879,Q11472,Q71989864,014GLAS029,Q580807,56.8U28390,23.0U174728,18.9U174728,82157
Q64214705,Q125191,"Capela Inglesa, Rua dos Barbonos e Arcos da Lapa",Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.908609/-43.174082,56.07U11573,-125.84U28390,81.85U28390,Q5877879,Q11472,Q71989864,014GLAS030,Q580807,55.0U28390,,,82158
Q64214706,Q125191,Convento da Ajuda,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1863-01-01T00:00:00Z/9,1869-01-01T00:00:00Z/9,Q155,@-22.90752/-43.174069,55.15U11573,-154.78U28390,89.63U28390,Q5877879,Q11472,Q71989864,014GLAS031,Q580807,38.6U28390,23.7U174728,18.4U174728,82159
Q64214707,Q125191,Santa Luzia e Praia da Glória,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.907256/-43.17546,111.5U11573,-176.63U28390,88.2U28390,Q5877879,Q11472,Q71989864,014GLAS032,Q580807,40.0U28390,23.8U174728,18.5U174728,82160
Q64214708,Q125191,"Entrada da baía de Guanabara, com morro do Pão de Açúcar ao fundo",Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.908209/-43.173441,96.46U11573,141.56U28390,83.82U28390,Q5877879,Q11472,Q71989864,014GLAS033,Q580807,54.0U28390,23.0U174728,18.5U174728,82161
Q64214709,Q125191,Chácara da Floresta e Glória; a partir do Morro do Castelo,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1861-01-01T00:00:00Z/9,1871-01-01T00:00:00Z/9,Q155,@-22.908344/-43.175753,92.14U11573,-178.72U28390,82.84U28390,Q5877879,Q11472,Q71989864,014GLAS034,Q580807,58.6U28390,23.7U174728,18.2U174728,82162
Q64214711,Q125191,Convento de Santo Antônio; a partir do Morro do Castelo,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1865-01-01T00:00:00Z/8,1860-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.906149/-43.175551,54.57U11573,-104.46U28390,89.11U28390,Q5877879,Q11472,Q71989864,014GLAS036,Q580807,32.8U28390,23.8U174728,18.5U174728,82164
Q64214712,Q125191,Outeiro da Glória; a partir de Santa Teresa,Fotografia de Georges Leuzinger,Photograph by Georges Leuzinger,1866-01-01T00:00:00Z/8,1864-01-01T00:00:00Z/9,1870-01-01T00:00:00Z/9,Q155,@-22.918554/-43.178988,74.3U11573,135.25U28390,84.19U28390,Q5877879,Q11472,Q71989864,014GLAS037,Q580807,55.4U28390,23.7U174728,18.4U174728,82165
